Date,AAPL,MSFT,NVDA,AVGO,AMD,INTC,QCOM,TXN,MU,ORCL,CRM,NOW,SNOW,PANW,ANET,ADBE,SHOP,SAP,ASML,TSM,LRCX,KLAC,AMAT,ADI,NXPI,INTU,CDNS,CRWD,ZS,MDB
2024-05-28,188.7083282470703,425.54852294921875,113.84292602539062,138.97332763671875,171.61000061035156,30.86421012878418,205.4223175048828,190.81668090820312,131.85447692871094,122.64115905761719,267.3699645996094,728.8599853515625,150.74000549316406,154.0050048828125,76.87249755859375,478.42999267578125,58.189998626708984,190.79493713378906,978.3740234375,155.72488403320312,95.48046875,775.9011840820312,218.1942596435547,226.8860626220703,271.0537414550781,594.2606201171875,296.2099914550781,346.82000732421875,164.16000366210938,335.8599853515625
2024-05-29,189.0062713623047,424.4112854003906,114.76643371582031,136.8303680419922,165.13999938964844,29.94007110595703,200.77552795410156,186.33306884765625,130.77117919921875,121.90229034423828,269.1436462402344,731.1199951171875,148.19000244140625,153.4499969482422,77.07749938964844,477.6000061035156,58.369998931884766,188.6641845703125,944.8655395507812,150.7720947265625,93.70899963378906,762.3006591796875,215.95632934570312,221.74456787109375,265.4316101074219,592.5372924804688,291.70001220703125,349.5199890136719,164.3699951171875,333.989990234375
2024-05-30,189.99954223632812,410.0720520019531,110.44364929199219,134.214111328125,166.75,29.99969482421875,198.24903869628906,187.0691680908203,125.51371002197266,115.35105895996094,216.02239990234375,643.2899780273438,140.9499969482422,146.58999633789062,75.91500091552734,445.8699951171875,58.540000915527344,178.63487243652344,952.9935913085938,149.42398071289062,93.45929718017578,760.0997924804688,213.4817352294922,223.5426483154297,263.105224609375,557.5662231445312,288.25,315.9200134277344,156.64999389648438,310.0
2024-05-31,190.9530792236328,410.5269470214844,109.57709503173828,130.71827697753906,166.89999389648438,30.655534744262695,197.5230255126953,186.42868041992188,124.23162841796875,115.44956970214844,232.30262756347656,656.9299926757812,136.17999267578125,147.4550018310547,74.4124984741211,444.760009765625,59.150001525878906,180.8052520751953,947.3019409179688,147.54837036132812,91.66423797607422,749.6376953125,212.04237365722656,227.9065704345703,263.75469970703125,570.906982421875,286.30999755859375,313.6700134277344,169.9600067138672,236.05999755859375
2024-06-03,192.72105407714844,408.934814453125,114.94136047363281,130.06396484375,163.5500030517578,30.099063873291016,199.3235321044922,185.19541931152344,127.38213348388672,117.50852966308594,234.46273803710938,660.1099853515625,136.92999267578125,147.24000549316406,74.09750366210938,439.0199890136719,59.70000076293945,182.58912658691406,952.3623046875,151.3679656982422,91.97782897949219,744.327880859375,211.18466186523438,225.69058227539062,261.66094970703125,561.7755126953125,286.1499938964844,308.69000244140625,169.02000427246094,234.61000061035156
2024-06-04,193.0388946533203,411.45654296875,116.37762451171875,130.94161987304688,159.99000549316406,29.8407039642334,197.83277893066406,184.7938995361328,125.86154174804688,118.28680419921875,232.71878051757812,672.0,137.0,145.0449981689453,73.29499816894531,448.3699951171875,60.68000030517578,182.56930541992188,937.8916625976562,148.94529724121094,90.7096939086914,740.7845458984375,209.22276306152344,225.04656982421875,258.132568359375,566.5689697265625,287.1300048828125,305.5799865722656,169.13999938964844,232.14999389648438
2024-06-05,194.5486297607422,419.3085021972656,122.37757110595703,139.0363311767578,166.1699981689453,30.585975646972656,205.1219024658203,187.45156860351562,132.88809204101562,120.80879211425781,234.37356567382812,704.1099853515625,134.2899932861328,147.7050018310547,74.38999938964844,455.79998779296875,61.25,187.0587158203125,1027.19140625,159.1537322998047,95.52567291259766,774.746337890625,220.21530151367188,229.97430419921875,267.2442932128906,568.7578735351562,296.4200134277344,342.17999267578125,174.57000732421875,233.24000549316406
2024-06-06,193.1680145263672,419.8128356933594,120.93630981445312,137.87332153320312,166.77999877929688,30.22824478149414,202.7406005859375,187.60452270507812,129.2704620361328,121.66586303710938,240.5467529296875,703.1599731445312,132.0399932861328,147.96499633789062,74.14250183105469,458.1300048828125,61.459999084472656,191.3102569580078,1038.30859375,158.32337951660156,94.58882904052734,769.1107788085938,218.6181640625,231.6624298095703,263.66748046875,567.1534423828125,295.739990234375,340.489990234375,178.92999267578125,229.8800048828125
2024-06-07,195.56175231933594,419.1502685546875,120.82636260986328,138.40167236328125,167.8699951171875,30.546226501464844,200.0107879638672,187.00225830078125,130.13511657714844,124.04991912841797,239.6450653076172,698.8099975585938,131.2100067138672,150.9499969482422,74.19750213623047,465.42999267578125,61.59000015258789,189.38766479492188,1014.4472045898438,160.58973693847656,94.64093780517578,758.9547729492188,218.59844970703125,229.0863494873047,263.5511474609375,568.3912963867188,294.4200134277344,349.1199951171875,180.99000549316406,227.02000427246094
2024-06-10,191.81716918945312,423.12567138671875,121.72789764404297,141.7302703857422,160.33999633789062,30.71515464782715,202.65350341796875,188.92379760742188,133.99127197265625,122.65101623535156,239.63514709472656,709.1500244140625,126.76000213623047,154.52499389648438,74.3949966430664,459.94000244140625,63.0099983215332,188.53536987304688,1027.5565185546875,164.27261352539062,98.60757446289062,784.0338134765625,224.9376678466797,229.67181396484375,268.3590087890625,561.7952270507812,296.17999267578125,374.57000732421875,183.91000366210938,224.6199951171875
2024-06-11,205.75253295898438,427.88232421875,120.8582763671875,143.753173828125,158.9600067138672,30.7250919342041,201.8500213623047,188.75173950195312,134.23974609375,122.04022216796875,238.7928924560547,712.0399780273438,128.47999572753906,156.47500610351562,76.19249725341797,462.69000244140625,63.81999969482422,187.04879760742188,1021.9340209960938,161.87924194335938,98.28118896484375,787.7645874023438,226.7220916748047,230.5792999267578,269.4059143066406,561.2603759765625,300.8299865722656,384.6300048828125,187.64999389648438,223.8000030517578
2024-06-12,211.6326141357422,436.16943359375,125.14643859863281,147.14576721191406,160.24000549316406,30.56610107421875,208.50030517578125,190.22396850585938,139.8848114013672,138.29519653320312,233.6502227783203,721.5,130.3300018310547,159.89500427246094,77.8324966430664,459.8699951171875,65.47000122070312,195.4329833984375,1054.337646484375,168.98117065429688,102.00502014160156,817.0283813476562,234.29360961914062,232.66748046875,274.3106384277344,586.5354614257812,311.70001220703125,387.3699951171875,188.8300018310547,229.25
2024-06-13,212.79470825195312,436.68365478515625,129.55455017089844,165.19866943359375,159.89999389648438,30.26799201965332,210.84286499023438,187.64279174804688,142.26010131835938,137.77305603027344,226.9419403076172,709.760009765625,125.9000015258789,159.8300018310547,82.9175033569336,458.739990234375,64.69000244140625,190.69581604003906,1038.4072265625,169.44566345214844,102.09054565429688,819.2195434570312,234.19503784179688,228.36422729492188,267.9815368652344,588.9124755859375,307.5400085449219,382.80999755859375,181.0500030517578,218.17999267578125
2024-06-14,211.0565185546875,437.6626892089844,131.82359313964844,170.7135009765625,159.6300048828125,30.258056640625,208.4422149658203,185.36749267578125,140.49105834960938,136.07859802246094,229.82540893554688,728.5800170898438,127.16999816894531,158.65499877929688,82.125,525.3099975585938,67.66000366210938,186.13705444335938,1013.9342651367188,169.05368041992188,101.84281158447266,814.09716796875,233.68235778808594,225.59300231933594,261.54156494140625,589.9820556640625,312.1000061035156,385.43499755859375,184.22000122070312,227.0
2024-06-17,215.2083282470703,443.3983459472656,130.92396545410156,179.9456024169922,158.39999389648438,30.784713745117188,215.11180114746094,186.32351684570312,146.9212646484375,139.2113494873047,228.3787078857422,725.5,130.6699981689453,159.7949981689453,85.0199966430664,518.739990234375,66.5199966430664,188.3173370361328,1038.17041015625,173.6889190673828,105.35428619384766,837.8240356445312,239.43002319335938,226.76394653320312,263.88604736328125,596.7366333007812,322.0799865722656,390.42999267578125,184.3800048828125,223.6699981689453
2024-06-18,212.84437561035156,441.390869140625,135.52198791503906,177.35296630859375,154.6300048828125,30.436920166015625,219.82603454589844,187.61410522460938,152.50674438476562,142.49191284179688,229.6966094970703,730.1699829101562,127.5999984741211,158.50999450683594,85.08499908447266,522.25,64.25,186.92987060546875,1046.95947265625,176.08984375,107.31227111816406,852.0661010742188,244.329833984375,229.6815948486328,264.0221862792969,603.827880859375,326.5,389.510009765625,179.41000366210938,218.85000610351562
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,208.26548767089844,440.75799560546875,130.72406005859375,170.66627502441406,161.77999877929688,30.426984786987305,208.57772827148438,184.2776641845703,143.3036651611328,140.78759765625,239.59552001953125,734.3099975585938,126.62000274658203,155.52000427246094,85.04750061035156,522.9500122070312,63.880001068115234,189.75433349609375,1036.4638671875,171.86619567871094,104.52796936035156,818.7852783203125,236.60057067871094,223.95367431640625,257.48486328125,610.1664428710938,318.5299987792969,382.1400146484375,178.5800018310547,220.4499969482422
2024-06-21,206.09027099609375,444.792724609375,126.5158462524414,163.19540405273438,161.22999572753906,30.894020080566406,205.73178100585938,186.92579650878906,138.68222045898438,139.39854431152344,242.82577514648438,749.3300170898438,127.80000305175781,160.1649932861328,84.33999633789062,533.4400024414062,65.02999877929688,192.4202423095703,1022.5160522460938,170.474609375,103.44853973388672,805.9152221679688,232.0852508544922,225.45639038085938,263.6622619628906,626.082275390625,318.3900146484375,380.6300048828125,179.5500030517578,227.5500030517578
2024-06-24,206.73587036132812,442.7061462402344,118.05946350097656,157.1576385498047,160.25,30.37729835510254,194.41567993164062,185.37705993652344,138.15550231933594,137.81243896484375,237.7524871826172,739.5900268554688,124.80000305175781,158.33999633789062,82.30249786376953,524.1699829101562,64.30999755859375,189.9723663330078,988.39599609375,164.44786071777344,100.89468383789062,783.6390380859375,226.59390258789062,222.92910766601562,260.00445556640625,617.8916015625,309.1400146484375,377.92999267578125,181.05999755859375,233.9199981689453
2024-06-25,207.65960693359375,445.94976806640625,126.03605651855469,156.0304718017578,160.25,30.546226501464844,195.70315551757812,185.91241455078125,140.25253295898438,137.1031494140625,239.55587768554688,754.8099975585938,124.20999908447266,161.33999633789062,83.63249969482422,526.8800048828125,64.77999877929688,193.986083984375,1009.4362182617188,169.1418914794922,103.6996841430664,807.3857421875,230.96136474609375,224.7635955810547,262.5824890136719,624.4183349609375,311.5299987792969,386.760009765625,182.52000427246094,226.61000061035156
2024-06-26,211.81138610839844,447.1463623046875,126.34593200683594,157.13694763183594,157.5399932861328,30.347488403320312,191.01797485351562,184.60272216796875,141.48492431640625,136.17709350585938,240.9331817626953,753.9099731445312,129.1300048828125,162.6300048828125,83.67500305175781,528.6599731445312,65.44999694824219,196.81053161621094,1002.7876586914062,168.6225128173828,103.98135375976562,802.7073974609375,228.8909912109375,222.32411193847656,260.8800354003906,631.3610229492188,309.3299865722656,380.3699951171875,178.9199981689453,240.52000427246094
2024-06-27,212.65567016601562,447.8287048339844,123.93695831298828,156.60986328125,159.47000122070312,30.397172927856445,188.90769958496094,184.91818237304688,131.41717529296875,138.09812927246094,250.54478454589844,774.1300048828125,133.9199981689453,170.41000366210938,86.98249816894531,546.760009765625,66.37000274658203,198.95118713378906,1014.0426635742188,168.19131469726562,103.98825073242188,804.2570190429688,229.24595642089844,221.1921844482422,257.8059387207031,645.18701171875,307.9200134277344,387.2900085449219,189.1999969482422,244.14999389648438
2024-06-28,209.1991424560547,441.994140625,123.48715209960938,158.47238159179688,162.2100067138672,30.774776458740234,192.80880737304688,185.9698028564453,130.7214813232422,139.10299682617188,254.75601196289062,786.6699829101562,135.08999633789062,169.5050048828125,87.62000274658203,555.5399780273438,66.05000305175781,199.902587890625,1008.8344116210938,170.32763671875,104.87662506103516,813.771484375,232.6570587158203,222.73391723632812,261.7750244140625,650.9017333984375,307.75,383.19000244140625,192.19000244140625,249.9600067138672
2024-07-01,215.28778076171875,451.6656494140625,124.246826171875,161.95370483398438,157.69000244140625,30.645597457885742,193.63160705566406,186.0366973876953,130.7115478515625,140.96490478515625,253.87413024902344,788.9600219726562,142.77000427246094,170.4499969482422,89.17500305175781,560.010009765625,64.62999725341797,197.6331024169922,1019.4482421875,168.87730407714844,104.46100616455078,817.0086669921875,234.0570068359375,219.72850036621094,258.4479675292969,644.5234375,310.9200134277344,392.1499938964844,198.6199951171875,263.510009765625
2024-07-02,218.78404235839844,454.1873779296875,122.61752319335938,163.60008239746094,164.30999755859375,30.874147415161133,193.75746154785156,189.6885986328125,131.77496337890625,141.15211486816406,253.85430908203125,794.1099853515625,141.9199981689453,170.22000122070312,89.25250244140625,567.7100219726562,66.05999755859375,196.80062866210938,1033.652587890625,172.17974853515625,105.66158294677734,828.1812133789062,237.45826721191406,222.7144317626953,264.6448059082031,649.921142578125,316.7799987792969,385.04998779296875,196.66000366210938,259.8800048828125
2024-07-03,220.05540466308594,455.660888671875,128.22511291503906,170.6811065673828,163.89999389648438,31.033138275146484,197.2906951904297,190.1857147216797,135.97898864746094,142.23577880859375,258.5709228515625,785.9199829101562,142.86000061035156,170.60000610351562,91.3550033569336,570.1500244140625,66.7300033569336,201.2008514404297,1056.8531494140625,178.833740234375,106.63860321044922,842.2161254882812,239.87367248535156,224.45132446289062,264.88800048828125,653.5658569335938,315.4700012207031,387.17999267578125,198.39999389648438,264.94000244140625
