Date,NEE,DUK,SO,D,AEP,EXC,SRE,XEL
2024-04-30,63.684165954589844,92.14396667480469,69.32180786132812,46.949127197265625,80.798583984375,35.18374252319336,67.81790161132812,51.03681564331055
2024-05-01,65.24369812011719,93.56934356689453,70.28382873535156,47.105690002441406,82.7896728515625,35.427162170410156,68.12088775634766,51.08430480957031
2024-05-02,65.47193145751953,93.12860870361328,71.04778289794922,47.114898681640625,82.88359069824219,35.47397232055664,68.99191284179688,51.09380340576172
2024-05-03,66.69863891601562,94.01947784423828,71.53822326660156,47.33592224121094,83.21231079101562,35.02457809448242,69.03924560546875,51.53074645996094
2024-05-06,67.75416564941406,94.16951751708984,71.17982482910156,47.345130920410156,83.40953063964844,35.15565490722656,68.84042358398438,51.63523483276367
2024-05-07,68.41983795166016,95.89498901367188,72.57568359375,47.998992919921875,84.40506744384766,35.49269485473633,70.05231475830078,52.26215362548828
2024-05-08,69.27566528320312,96.00751495361328,73.21703338623047,48.02662658691406,85.07189178466797,35.4084358215332,71.226318359375,52.17666244506836
2024-05-09,70.92078399658203,96.60768127441406,73.8017807006836,48.66206741333008,86.25740051269531,35.885921478271484,72.11629486083984,52.471126556396484
2024-05-10,70.16954803466797,96.27945709228516,73.69804382324219,48.873878479003906,86.88334655761719,35.62114334106445,73.07254791259766,52.68009948730469
2024-05-13,70.92078399658203,96.48578643798828,74.2261962890625,48.846248626708984,86.79798126220703,36.05613327026367,73.0157470703125,53.031551361083984
2024-05-14,71.71956634521484,95.94186401367188,74.23564147949219,48.66206741333008,86.10565948486328,36.311439514160156,72.55181121826172,52.77508544921875
2024-05-15,73.26959991455078,96.91714477539062,74.78266143798828,49.012020111083984,87.22476959228516,36.623497009277344,73.87730407714844,52.99355697631836
2024-05-16,72.66100311279297,97.40491485595703,74.86754608154297,49.085689544677734,87.76536560058594,36.51947784423828,73.53646850585938,53.05055236816406
2024-05-17,72.35668182373047,98.3994369506836,75.70511627197266,49.26987838745117,87.8886489868164,36.48165512084961,74.00985717773438,52.737091064453125
2024-05-20,72.14749145507812,98.18158721923828,75.37200164794922,49.527740478515625,87.81278991699219,36.36817932128906,73.9341049194336,53.259517669677734
2024-05-21,73.17450714111328,98.86354064941406,75.93355560302734,49.675086975097656,87.84123992919922,36.42491912841797,74.22761535644531,53.895938873291016
2024-05-22,72.57540130615234,97.97322082519531,74.89611053466797,49.26987838745117,86.76005554199219,35.83864212036133,73.21456909179688,52.737091064453125
2024-05-23,71.62448120117188,96.41041564941406,73.44939422607422,48.38578414916992,84.6735610961914,35.015953063964844,71.82279205322266,51.34077453613281
2024-05-24,72.85118865966797,96.77032470703125,74.00143432617188,48.61602020263672,84.37956237792969,34.6944465637207,71.8038558959961,51.027320861816406
2024-05-27,,,,,,,,
2024-05-28,73.7260513305664,95.83265686035156,73.80155181884766,48.70811462402344,84.04762268066406,34.77954864501953,71.34940338134766,51.04631423950195
2024-05-29,72.9177474975586,95.11282348632812,73.47793579101562,48.2936897277832,82.95695495605469,34.212188720703125,70.0901870727539,50.62836456298828
2024-05-30,74.35366821289062,95.94631958007812,74.31551361083984,49.26987838745117,83.61135864257812,34.732276916503906,70.45941925048828,51.59724044799805
2024-05-31,76.0938720703125,98.09634399414062,76.27619171142578,50.28452682495117,85.59352111816406,35.50767135620117,72.93053436279297,52.670597076416016
2024-06-03,74.37588500976562,97.94479370117188,76.5141372680664,50.05137634277344,85.43229675292969,35.17670822143555,72.62755584716797,52.50911331176758
2024-06-04,73.83991241455078,99.07191467285156,76.81871795654297,49.68767166137695,85.7168197631836,35.328006744384766,73.07254791259766,53.22152328491211
2024-06-05,73.74420928955078,97.74588775634766,75.59090423583984,48.97891616821289,84.36058807373047,34.78901290893555,72.40979766845703,52.395137786865234
2024-06-06,73.40921783447266,97.42387390136719,74.85804748535156,48.74577713012695,84.12348937988281,34.533695220947266,71.94586944580078,52.072174072265625
2024-06-07,72.15543365478516,97.19656372070312,74.1822738647461,47.97172927856445,83.74413299560547,34.202728271484375,71.32099151611328,51.996185302734375
2024-06-10,73.66764068603516,97.10183715820312,75.16259765625,47.990386962890625,83.98123168945312,34.24055480957031,71.08430480957031,52.471126556396484
2024-06-11,69.61912536621094,96.9502944946289,74.71526336669922,48.055660247802734,83.84846496582031,34.24055480957031,71.64290618896484,52.281150817871094
2024-06-12,69.15971374511719,95.96525573730469,74.65814971923828,47.37488555908203,83.42167663574219,32.85996627807617,71.62397003173828,52.02468490600586
2024-06-13,70.04024505615234,95.90843200683594,74.89611053466797,47.27229690551758,83.36477661132812,33.48406219482422,72.087890625,51.61623764038086
2024-06-14,69.9253921508789,96.9502944946289,74.85804748535156,47.02983093261719,83.4596176147461,33.606998443603516,71.92694091796875,51.59512710571289
2024-06-17,69.20755767822266,95.47274017333984,73.93479919433594,46.11591339111328,83.2225112915039,33.25712203979492,70.8570785522461,51.08656311035156
2024-06-18,67.41780090332031,94.7434310913086,74.1822738647461,46.087928771972656,83.0328369140625,32.992347717285156,71.10323333740234,50.97141647338867
2024-06-19,,,,,,,,
2024-06-20,69.35114288330078,94.80973052978516,75.06742858886719,46.451637268066406,83.3458023071289,33.03962707519531,71.46302795410156,51.36483383178711
2024-06-21,69.68611907958984,94.56346893310547,74.67720031738281,45.892086029052734,82.55863189697266,32.888328552246094,71.2641830444336,51.211299896240234
2024-06-24,70.68151092529297,96.14521026611328,75.51476287841797,46.53556823730469,83.59239196777344,33.408416748046875,72.38138580322266,51.796630859375
2024-06-25,69.84883117675781,94.90443420410156,74.2583999633789,45.873435974121094,82.4068832397461,32.92615509033203,71.42514038085938,51.566341400146484
2024-06-26,70.22209930419922,94.66766357421875,74.43924713134766,45.92938995361328,82.66294860839844,32.90724563598633,72.05948638916016,51.614315032958984
2024-06-27,70.55708312988281,95.27383422851562,74.2774429321289,46.26511764526367,83.74413299560547,32.81268310546875,72.4890365600586,51.6718864440918
2024-06-28,67.77192687988281,94.93287658691406,73.8301010131836,45.696250915527344,83.21302795410156,32.72758102416992,72.60359191894531,51.24968719482422
2024-07-01,66.90097045898438,94.09937286376953,73.28759002685547,44.77299499511719,82.7767562866211,32.67084503173828,71.56311798095703,50.309322357177734
2024-07-02,67.44652557373047,94.5350570678711,73.81107330322266,45.26726150512695,83.09922790527344,32.65193176269531,71.75401306152344,51.04817581176758
2024-07-03,68.74816131591797,94.56346893310547,73.97286987304688,45.892086029052734,83.04230499267578,32.84105682373047,71.75401306152344,50.61637878417969
2024-07-04,,,,,,,,
2024-07-05,68.99700164794922,95.24541473388672,74.2774429321289,45.798828125,83.32682800292969,32.44389724731445,72.67041015625,50.55881118774414
2024-07-08,69.01615905761719,95.3211898803711,74.04901885986328,46.00400161743164,82.61553955078125,32.37770080566406,71.7635726928711,50.00226974487305
2024-07-09,69.02571868896484,95.60533905029297,74.35358428955078,46.143882751464844,83.16559600830078,32.557369232177734,72.14540100097656,50.34770584106445
2024-07-10,69.77225494384766,97.39545440673828,74.65814971923828,46.39567947387695,83.69671630859375,32.803226470947266,72.64176940917969,50.462852478027344
2024-07-11,71.49502563476562,98.93931579589844,76.00968933105469,48.148921966552734,86.153076171875,33.39896011352539,73.52950286865234,51.89258575439453
2024-07-12,72.7392578125,99.82015228271484,76.13343048095703,48.465999603271484,86.26688385009766,33.32331848144531,73.5486068725586,52.084495544433594
2024-07-15,67.92506408691406,99.75385284423828,76.19053649902344,47.58937072753906,86.2479248046875,33.42732620239258,72.5654067993164,51.07696533203125
2024-07-16,68.8151626586914,100.89991760253906,77.20895385742188,47.831844329833984,87.11096954345703,33.58808898925781,72.89950561523438,51.748653411865234
2024-07-17,67.85806274414062,101.83758544921875,77.6943588256836,48.531280517578125,88.69479370117188,34.448585510253906,74.18814849853516,53.082427978515625
2024-07-18,68.59502410888672,101.25983428955078,77.3897933959961,48.09296798706055,88.66635131835938,34.268924713134766,74.23587799072266,53.52382278442383
2024-07-19,68.91087341308594,101.26930236816406,77.47543334960938,47.94375228881836,88.33441162109375,34.16490936279297,74.04496002197266,53.67735290527344
2024-07-22,69.77225494384766,101.85653686523438,77.90374755859375,48.30746078491211,89.48197937011719,34.27838134765625,74.44587707519531,53.48544692993164
2024-07-23,69.01615905761719,101.45873260498047,77.42786407470703,47.3002815246582,88.80860900878906,33.91904830932617,74.19770812988281,52.90971755981445
2024-07-24,72.17456817626953,102.86051177978516,78.68421936035156,48.615211486816406,90.11741638183594,34.486419677734375,75.52452850341797,54.08036422729492
2024-07-25,70.28909301757812,101.87547302246094,77.72290802001953,48.77375030517578,90.89510345458984,34.49587631225586,74.5222396850586,54.56973648071289
2024-07-26,71.07391357421875,102.32063293457031,78.20831298828125,49.14678192138672,91.47362518310547,34.75118637084961,74.98043060302734,55.0399169921875
2024-07-29,71.15047454833984,102.936279296875,79.0458984375,49.34261703491211,92.0616455078125,34.88357162475586,75.65816497802734,55.3565673828125
2024-07-30,71.0930404663086,104.091796875,79.35999298095703,49.62239074707031,93.07643127441406,35.195621490478516,76.57453155517578,56.2585563659668
2024-07-31,73.1125259399414,103.49510192871094,79.49322509765625,49.85553741455078,93.0574722290039,35.17670822143555,76.42181396484375,55.92270278930664
2024-08-01,75.02671813964844,106.64910888671875,83.34796905517578,51.7020378112793,96.01649475097656,36.17905044555664,77.77729034423828,56.71913146972656
2024-08-02,75.80195617675781,107.89934539794922,84.30928039550781,52.298892974853516,96.53811645507812,36.66131591796875,78.02545928955078,57.33324432373047
2024-08-05,73.39007568359375,105.14314270019531,82.39618682861328,50.39643478393555,93.00056457519531,35.47930908203125,75.12361145019531,55.64443588256836
2024-08-06,73.66764068603516,106.95220947265625,82.2819595336914,50.51766586303711,93.21869659423828,35.54549789428711,73.5486068725586,55.519691467285156
2024-08-07,74.2323226928711,107.51102447509766,83.08146667480469,51.375640869140625,94.43266296386719,35.78190231323242,73.7490463256836,55.99946975708008
2024-08-08,74.21318054199219,106.48809051513672,82.2914810180664,50.536319732666016,92.98159790039062,35.49821853637695,74.04496002197266,55.7979621887207
2024-08-09,74.1366195678711,106.71541595458984,82.61510467529297,50.79744338989258,93.33567810058594,35.44148635864258,74.84679412841797,55.61565017700195
2024-08-12,74.25146484375,107.37841033935547,82.99580383300781,51.03058624267578,92.96244812011719,35.250423431396484,75.40042877197266,55.673221588134766
2024-08-13,74.76830291748047,107.70991516113281,82.99580383300781,51.36631774902344,93.90987396240234,35.47014617919922,74.94224548339844,57.246891021728516
2024-08-14,74.66301727294922,107.46366119384766,82.98629760742188,51.76731491088867,93.05815124511719,35.374610900878906,75.1331558227539,56.57520294189453
2024-08-15,74.08876037597656,107.13215637207031,82.81497192382812,51.56215286254883,92.40740203857422,35.82360076904297,76.05908203125,56.51762771606445
2024-08-16,75.19898986816406,107.3568115234375,83.1480941772461,52.233604431152344,92.77105712890625,35.92868423461914,76.35499572753906,57.5539436340332
2024-08-19,75.94552612304688,107.7583236694336,83.4360122680664,52.49473190307617,93.34525299072266,35.92868423461914,77.19500732421875,57.71706771850586
2024-08-20,75.5914077758789,107.43328094482422,83.30165100097656,52.504051208496094,93.44095611572266,35.861812591552734,77.09001159667969,57.56354522705078
2024-08-21,76.22308349609375,107.76788330078125,84.04060363769531,52.60663986206055,93.79503631591797,36.177059173583984,77.30000305175781,57.53475570678711
2024-08-22,75.53398132324219,107.18473815917969,82.9273681640625,52.63461685180664,94.06299591064453,36.18661117553711,77.61499786376953,57.49637222290039
2024-08-23,76.24222564697266,107.41417694091797,82.64905548095703,52.662593841552734,94.02471160888672,36.10063552856445,77.700927734375,57.68828201293945
2024-08-26,77.18018341064453,108.03556060791016,83.00414276123047,52.709224700927734,94.76160430908203,36.27259063720703,78.3691177368164,58.97407913208008
2024-08-27,76.19437408447266,106.97441101074219,82.28435516357422,52.25225830078125,94.30224609375,35.99555587768555,77.9395523071289,58.4271354675293
2024-08-28,76.0029525756836,107.73920440673828,82.29397583007812,52.36417007446289,94.30224609375,36.1961669921875,77.9395523071289,58.22563171386719
2024-08-29,76.59634399414062,108.01644134521484,82.3419418334961,52.33618927001953,95.46022033691406,36.32990646362305,77.91092681884766,58.90691375732422
2024-08-30,77.55482482910156,108.9341812133789,82.91777801513672,52.75901794433594,95.9674072265625,36.38722229003906,78.44547271728516,58.75338363647461
2024-09-02,,,,,,,,
2024-09-03,76.9961166381836,110.69319152832031,85.32661437988281,53.54238510131836,97.20194244384766,36.769344329833984,78.87503051757812,59.99120330810547
2024-09-04,78.10391998291016,111.90727996826172,85.53773498535156,54.25967788696289,98.02495574951172,37.151458740234375,79.61003112792969,60.60531997680664
2024-09-05,77.38143920898438,111.70652770996094,85.90242767333984,54.11810302734375,98.6661376953125,36.70246887207031,79.31411743164062,60.8931884765625
2024-09-06,77.04429626464844,111.46753692626953,84.84676361083984,53.90103530883789,97.66130065917969,36.4923095703125,78.3691177368164,60.36543273925781
2024-09-09,78.20988464355469,112.00288391113281,85.72008514404297,54.146419525146484,99.20205688476562,36.99861145019531,79.17093658447266,60.92197799682617
2024-09-10,79.27912902832031,111.78300476074219,86.02719116210938,54.46731185913086,98.79055786132812,37.30430603027344,78.35002136230469,61.257816314697266
2024-09-11,80.36764526367188,111.08513641357422,85.19224548339844,54.014286041259766,98.61829376220703,37.54313278198242,77.67228698730469,61.26741027832031
2024-09-12,80.39653778076172,110.86526489257812,84.92353057861328,53.967098236083984,98.56086730957031,38.078102111816406,77.9872817993164,61.305789947509766
2024-09-13,81.54287719726562,112.14628601074219,85.83524322509766,54.892032623291016,99.69011688232422,38.431556701660156,79.19957733154297,61.787784576416016
