Date,PLD,AMT,CCI,SPG,O,PSA,WELL,EQIX
2024-06-20,104.5308837890625,186.38795471191406,90.10021209716797,135.8780517578125,48.761634826660156,278.2639465332031,100.17972564697266,739.1448364257812
2024-06-21,104.76071166992188,187.0407257080078,90.184326171875,135.80372619628906,48.890419006347656,277.3871154785156,99.48936462402344,740.5000610351562
2024-06-24,106.89613342285156,188.5189971923828,91.05345153808594,139.78973388671875,49.341156005859375,278.5879821777344,100.12139129638672,728.1100463867188
2024-06-25,105.17247009277344,184.95767211914062,89.38994598388672,137.3925323486328,48.67884826660156,275.97662353515625,98.1378173828125,719.0691528320312
2024-06-26,105.72787475585938,184.94808959960938,89.65162658691406,137.13238525390625,48.45808410644531,274.59466552734375,99.01293182373047,718.1107788085938
2024-06-27,106.62801361083984,187.4918975830078,91.01606750488281,139.195068359375,48.228126525878906,273.0983581542969,100.4908676147461,727.8776245117188
2024-06-28,107.54730987548828,186.58956909179688,91.30577850341797,141.04408264160156,48.58686447143555,274.1466979980469,101.36597442626953,732.3690185546875
2024-07-01,107.20256042480469,186.24398803710938,89.69834899902344,136.13819885253906,48.404754638671875,269.8388977050781,101.12289428710938,735.3504638671875
2024-07-02,108.40913391113281,184.56411743164062,89.05351257324219,137.3089141845703,48.46946334838867,271.9927978515625,103.03839111328125,732.1560668945312
2024-07-03,108.49532318115234,186.9831085205078,90.33384704589844,137.75489807128906,48.487953186035156,273.8512878417969,102.43553161621094,725.0123901367188
2024-07-04,,,,,,,,
2024-07-05,109.60613250732422,187.79905700683594,89.78246307373047,135.73866271972656,49.07960510253906,276.0719299316406,103.5342788696289,730.3265991210938
2024-07-08,109.55824279785156,188.3078155517578,90.29646301269531,136.46337890625,49.144317626953125,276.8057556152344,101.53126525878906,732.6787719726562
2024-07-09,109.59654235839844,188.10621643066406,90.70767211914062,137.1138153076172,48.774532318115234,275.42376708984375,101.92992401123047,742.271484375
2024-07-10,111.59791564941406,188.8837890625,91.39923858642578,137.92214965820312,49.5325927734375,273.908447265625,101.65767669677734,751.1090698242188
2024-07-11,115.30381774902344,198.89573669433594,95.64210510253906,138.25662231445312,50.84531784057617,282.7051696777344,101.75491333007812,772.24951171875
2024-07-12,115.05482482910156,202.16909790039062,96.77291107177734,138.8884735107422,51.538665771484375,288.4234924316406,101.31735229492188,779.0640869140625
2024-07-15,116.00285339355469,200.47003173828125,96.37105560302734,139.42738342285156,51.75129318237305,287.8612365722656,102.42581939697266,778.889892578125
2024-07-16,116.3380126953125,201.72750854492188,97.10000610351562,140.77462768554688,52.11183166503906,291.3017578125,103.00923919677734,786.594970703125
2024-07-17,117.98506927490234,204.57847595214844,98.71678161621094,143.92440795898438,53.27664566040039,295.4284973144531,103.83570861816406,777.4185791015625
2024-07-18,117.42008972167969,202.2074737548828,98.16539764404297,142.26124572753906,53.369102478027344,289.3670654296875,103.0189437866211,769.6070556640625
2024-07-19,118.50216674804688,201.71792602539062,98.2027816772461,142.57716369628906,53.230430603027344,287.489501953125,104.43855285644531,761.6212768554688
2024-07-22,121.28876495361328,200.978759765625,97.13739013671875,146.5631866455078,53.211944580078125,290.1295166015625,105.62479400634766,773.275634765625
2024-07-23,120.35032653808594,201.12277221679688,97.46448516845703,145.70838928222656,53.14723587036133,287.79449462890625,106.55824279785156,777.2540893554688
2024-07-24,117.86058044433594,200.9979705810547,98.5672607421875,139.2694091796875,52.93460464477539,281.67584228515625,106.51935577392578,768.716552734375
2024-07-25,115.32295227050781,201.50672912597656,98.62332153320312,138.73048400878906,53.027061462402344,281.075439453125,105.48867797851562,744.6720581054688
2024-07-26,117.47754669189453,205.15444946289062,100.48309326171875,141.64804077148438,53.68342208862305,286.6222229003906,106.74298095703125,747.692138671875
2024-07-29,118.69367980957031,206.31593322753906,101.05316162109375,142.00111389160156,53.812843322753906,288.58551025390625,108.56126403808594,751.6801147460938
2024-07-30,120.74293518066406,214.1105194091797,102.25873565673828,143.84080505371094,53.96075439453125,290.0818176269531,109.13493347167969,744.1494140625
2024-07-31,120.70464324951172,211.5666961669922,102.87554931640625,142.56788635253906,53.091758728027344,282.0285339355469,108.17231750488281,764.9317626953125
2024-08-01,122.30381774902344,218.794921875,104.94090270996094,142.56788635253906,53.87466049194336,285.99322509765625,109.2807846069336,785.2011108398438
2024-08-02,118.72242736816406,225.23599243164062,107.66979217529297,140.3657989501953,55.09128952026367,297.2583312988281,109.64055633544922,780.816162109375
2024-08-05,113.89615631103516,217.12464904785156,103.52037811279297,137.55978393554688,54.96126937866211,289.4051818847656,107.9681396484375,743.6362915039062
2024-08-06,115.91666412353516,219.01571655273438,105.57640838623047,144.51905822753906,56.131439208984375,297.9636535644531,111.77969360351562,759.4819946289062
2024-08-07,115.05482482910156,216.91346740722656,103.98766326904297,142.084716796875,55.982845306396484,295.5904846191406,111.64354705810547,755.30029296875
2024-08-08,116.81680297851562,214.64805603027344,103.64187622070312,144.16598510742188,55.927127838134766,298.4687805175781,112.52838897705078,783.5554809570312
2024-08-09,116.73062133789062,213.66893005371094,103.39889526367188,147.4272918701172,56.252174377441406,302.1570739746094,114.15219116210938,792.654541015625
2024-08-12,114.90161895751953,216.50070190429688,103.48300170898438,142.25198364257812,56.01070785522461,299.5837707519531,114.04461669921875,792.8577880859375
2024-08-13,117.47754669189453,213.73614501953125,103.12787628173828,144.87213134765625,56.01070785522461,301.59478759765625,114.58245849609375,803.0699462890625
2024-08-14,118.18616485595703,214.2352752685547,102.99703216552734,145.70838928222656,55.871395111083984,305.8168029785156,114.91497039794922,814.5403442382812
2024-08-15,119.4789047241211,209.32049560546875,102.02509307861328,146.6746826171875,55.45347213745117,302.3381652832031,113.77079772949219,803.4957885742188
2024-08-16,117.64033508300781,211.03875732421875,102.65123748779297,145.5968780517578,55.76924514770508,304.4158020019531,113.36007690429688,802.1212768554688
2024-08-19,119.4118881225586,210.8563690185547,102.33350372314453,148.5608673095703,56.5214958190918,307.9135437011719,112.98846435546875,803.7861328125
2024-08-20,118.88520812988281,211.5475311279297,102.78208923339844,148.10556030273438,56.24288558959961,310.2675476074219,113.85881042480469,803.2634887695312
2024-08-21,119.19163513183594,210.6931915283203,102.38957977294922,149.7222900390625,56.586509704589844,312.40240478515625,113.76102447509766,795.878662109375
2024-08-22,120.6375961303711,211.27874755859375,102.32415771484375,150.71646118164062,56.187164306640625,317.5965576171875,115.2181167602539,796.8126831054688
2024-08-23,123.39546966552734,217.9021759033203,105.02500915527344,154.70248413085938,56.735103607177734,324.9350891113281,116.73388671875,805.5791625976562
2024-08-26,123.43376922607422,216.27992248535156,105.58574676513672,155.50157165527344,57.36662673950195,323.7151794433594,116.60674285888672,796.76416015625
2024-08-27,123.47207641601562,217.0958709716797,106.10910034179688,156.14266967773438,57.71954345703125,326.5076599121094,117.60423278808594,795.8689575195312
2024-08-28,121.51858520507812,216.22235107421875,106.06237030029297,155.8267822265625,57.57095718383789,324.7731018066406,118.39634704589844,791.7046508789062
2024-08-29,120.01517486572266,214.56167602539062,104.37083435058594,153.7733612060547,57.023014068603516,325.67852783203125,117.8878173828125,796.6083374023438
2024-08-30,122.39957427978516,215.0800323486328,104.6885757446289,155.4922637939453,57.68239212036133,327.5846252441406,118.01495361328125,811.8060913085938
2024-09-02,,,,,,,,
2024-09-03,122.9262466430664,221.1371307373047,105.93152618408203,152.3052978515625,58.086238861083984,325.6403503417969,119.3644790649414,809.6558227539062
2024-09-04,122.83049774169922,223.2009735107422,106.38011932373047,153.3831024169922,58.487274169921875,327.8038330078125,121.73104858398438,805.2191772460938
2024-09-05,122.00696563720703,224.27606201171875,106.4175033569336,152.546875,58.13287353515625,325.1543273925781,121.26163482666016,799.5272827148438
2024-09-06,121.8345947265625,226.69508361816406,108.5202407836914,152.84420776367188,58.198158264160156,329.4049377441406,121.84838104248047,795.8494873046875
2024-09-09,124.7265396118164,228.9700927734375,109.84730529785156,152.35494995117188,58.62718200683594,334.9993896484375,124.51809692382812,809.3153686523438
2024-09-10,126.78533935546875,233.09776306152344,112.09024047851562,154.26492309570312,58.58054733276367,342.2807312011719,126.17076873779297,841.4038696289062
2024-09-11,125.14786529541016,229.3924560546875,112.27713775634766,153.71923828125,58.394020080566406,342.5285339355469,125.8187255859375,844.2449340820312
2024-09-12,124.76483154296875,227.63580322265625,111.27717590332031,154.05795288085938,58.20747375488281,342.2616882324219,125.98497772216797,845.3248901367188
2024-09-13,124.46797180175781,228.94129943847656,112.5508804321289,154.3213653564453,58.487274169921875,345.1833801269531,126.8846435546875,847.9810791015625
2024-09-16,124.71879577636719,230.6883544921875,113.87667846679688,155.14932250976562,58.45929718017578,348.86431884765625,126.32723999023438,852.8751220703125
2024-09-17,124.32325744628906,229.85321044921875,113.2043228149414,154.63186645507812,58.2820930480957,343.6552734375,124.64522552490234,840.9661254882812
2024-09-18,122.53853607177734,226.49349975585938,111.53759765625,154.63186645507812,58.00229263305664,346.68267822265625,124.8505859375,837.6773681640625
2024-09-19,123.96632385253906,222.9993896484375,109.06593322753906,157.1815948486328,56.61262893676758,344.66436767578125,122.62094116210938,847.4459838867188
2024-09-20,121.04322814941406,225.63916015625,109.21745300292969,156.70176696777344,57.48000717163086,347.6437683105469,122.50358581542969,853.4881591796875
2024-09-23,122.16229248046875,226.8006591796875,110.66636657714844,158.2071533203125,58.1235466003418,350.8057556152344,125.75027465820312,858.08056640625
2024-09-24,122.21053314208984,226.99267578125,111.1587905883789,160.05126953125,58.34738540649414,347.9032287597656,124.78214263916016,863.5875854492188
2024-09-25,120.9660415649414,226.1863250732422,110.56217956542969,159.10098266601562,58.4219970703125,345.5870361328125,126.22946166992188,865.951904296875
2024-09-26,120.81169891357422,222.48101806640625,108.69659423828125,156.57005310058594,58.27277374267578,342.62689208984375,123.75532531738281,855.219970703125
2024-09-27,121.15898132324219,221.08914184570312,110.42960357666016,157.79319763183594,58.50593566894531,342.761474609375,124.3909683227539,858.8297119140625
2024-09-30,121.82464599609375,223.23934936523438,112.34254455566406,159.02572631835938,59.149471282958984,349.7100830078125,125.20264434814453,863.63623046875
2024-10-01,120.21356964111328,222.76902770996094,112.79710388183594,159.5243682861328,59.00336456298828,346.0483703613281,124.76258087158203,859.13134765625
2024-10-02,119.79873657226562,222.58660888671875,109.64360046386719,158.5740966796875,58.46016311645508,341.47357177734375,124.2247314453125,862.6339111328125
2024-10-03,117.73423767089844,220.09080505371094,108.2325668334961,158.39535522460938,58.441436767578125,339.26312255859375,123.66731262207031,852.5345458984375
2024-10-04,118.10082244873047,214.69606018066406,105.57150268554688,159.5526123046875,58.076168060302734,331.9588317871094,122.78717803955078,853.1767578125
2024-10-07,115.7662124633789,214.4176788330078,105.30633544921875,157.59559631347656,57.75773620605469,333.2178649902344,121.52567291259766,846.4924926757812
2024-10-08,115.1294937133789,215.29119873046875,106.15863800048828,157.34156799316406,57.607887268066406,334.3999938964844,122.01463317871094,848.9249267578125
2024-10-09,114.64713287353516,213.47341918945312,105.5620346069336,159.22329711914062,57.88886642456055,334.41925048828125,121.59413146972656,853.06005859375
2024-10-10,114.10689544677734,210.68873596191406,104.11312866210938,157.90609741210938,57.5704231262207,328.7584533691406,120.39128875732422,847.0081176757812
2024-10-11,115.99774169921875,212.01341247558594,104.93701171875,160.681640625,57.83266830444336,329.48883056640625,122.41558074951172,848.0006103515625
2024-10-14,116.20997619628906,214.3629913330078,106.09234619140625,161.52842712402344,58.16982650756836,330.3442077636719,124.78214263916016,842.6103515625
2024-10-15,117.10717010498047,221.837158203125,108.2420425415039,164.30398559570312,59.34053039550781,331.5648193359375,126.39569854736328,854.2957153320312
2024-10-16,122.49029541015625,219.99037170410156,109.54890441894531,164.6803436279297,60.15534210205078,334.1116943359375,127.47142028808594,856.406982421875
2024-10-17,118.37094116210938,216.7415771484375,105.82718658447266,164.04054260253906,59.902469635009766,331.9588317871094,127.85279846191406,864.8231201171875
2024-10-18,118.17800903320312,218.8107452392578,106.42378997802734,166.45858764648438,60.604888916015625,332.1702880859375,129.31968688964844,871.0015258789062
2024-10-21,113.6148910522461,214.14059448242188,104.3498764038086,163.90882873535156,59.74325180053711,318.9361572265625,127.18780517578125,856.154052734375
2024-10-22,114.74361419677734,214.1309356689453,103.9521255493164,164.51100158691406,59.64959716796875,321.88671875,127.2171401977539,854.62646484375
2024-10-23,116.56692504882812,218.78175354003906,104.81390380859375,163.54190063476562,60.16470718383789,326.5479431152344,128.86004638671875,867.0707397460938
2024-10-24,116.14244842529297,218.45298767089844,105.5430908203125,163.146728515625,59.293704986572266,325.2408752441406,129.12408447265625,871.5464477539062
2024-10-25,113.39300537109375,215.4265899658203,103.1377182006836,160.43702697753906,57.420589447021484,323.25140380859375,127.32472229003906,889.6144409179688
