Date,LIN,APD,ECL,SHW,PPG,MLM,VMC,NUE,STLD,FCX,ALB,DD
2024-07-19,436.23114013671875,254.85342407226562,240.1953887939453,317.7823791503906,123.36261749267578,554.3157958984375,253.3396759033203,159.10488891601562,126.00067901611328,45.071868896484375,89.7230224609375,32.32208251953125
2024-07-22,437.5552978515625,240.93344116210938,243.3365020751953,318.27606201171875,123.68055725097656,562.9019775390625,257.76080322265625,159.92735290527344,125.34341430664062,45.17988204956055,91.16498565673828,32.59804916381836
2024-07-23,438.8402404785156,248.1551513671875,243.70196533203125,340.14617919921875,122.0908432006836,560.2547607421875,257.3057861328125,158.1747283935547,124.21524810791016,44.45323181152344,89.12870788574219,32.541236877441406
2024-07-24,435.2601623535156,252.22647094726562,242.427734375,327.8238220214844,120.66490173339844,533.2468872070312,247.7711944580078,151.55596923828125,120.94849395751953,43.382904052734375,88.54412841796875,32.301780700683594
2024-07-25,434.5440979003906,250.71426391601562,240.67941284179688,338.4083557128906,121.33934020996094,542.37841796875,250.9955596923828,153.73939514160156,125.1766357421875,43.72658157348633,88.66104125976562,32.07450485229492
2024-07-26,442.7440185546875,252.9825897216797,242.24008178710938,344.8064880371094,122.89051818847656,560.800048828125,258.8487548828125,157.52853393554688,128.06080627441406,44.1881103515625,90.41478729248047,32.541236877441406
2024-07-29,441.3414001464844,257.5966796875,244.88729858398438,348.0943908691406,123.07357788085938,571.9343872070312,261.6379089355469,156.07943725585938,128.0411834716797,43.57929611206055,89.3138198852539,32.83750915527344
2024-07-30,442.2143859863281,256.1329345703125,226.06044006347656,347.393310546875,122.56293487548828,580.0348510742188,267.048095703125,156.0989990234375,126.40290069580078,43.0588493347168,90.13223266601562,32.63458251953125
2024-07-31,444.8135681152344,255.76463317871094,227.86807250976562,346.366455078125,122.34135437011719,588.2937622070312,271.5088195800781,159.5356903076172,130.68991088867188,44.59070587158203,91.26242065429688,33.96983337402344
2024-08-01,444.6566467285156,278.6607666015625,237.30123901367188,345.9518737792969,121.28153991699219,579.9058837890625,268.165771484375,152.52528381347656,123.95037078857422,42.84282302856445,90.7752685546875,33.54774856567383
2024-08-02,445.30401611328125,273.10638427734375,234.2984161376953,342.8614196777344,118.9499282836914,563.40771484375,263.42816162109375,147.8941192626953,118.9766616821289,41.21277618408203,84.75411224365234,32.111026763916016
2024-08-05,435.0051574707031,269.9365539550781,228.4212188720703,334.80450439453125,115.02861785888672,547.653076171875,254.61557006835938,147.3751983642578,119.10420227050781,40.13262176513672,81.37329864501953,31.59153938293457
2024-08-06,437.1237487792969,270.0238342285156,230.86099243164062,339.7709655761719,114.71066284179688,540.1972045898438,243.44898986816406,146.826904296875,120.05577087402344,40.29955291748047,77.48585510253906,31.676769256591797
2024-08-07,433.396484375,268.93817138671875,228.71754455566406,335.4166259765625,113.99768829345703,533.7030639648438,238.582763671875,142.15655517578125,116.8576889038086,38.806976318359375,77.02793884277344,31.33991241455078
2024-08-08,438.96771240234375,270.6539001464844,234.25892639160156,338.37872314453125,114.87445068359375,534.3870239257812,243.6369171142578,142.60693359375,117.92698669433594,40.29955291748047,79.72674560546875,31.867521286010742
2024-08-09,438.4576721191406,269.7039794921875,235.0293731689453,341.271728515625,114.88408660888672,529.0033569335938,241.66868591308594,142.10757446289062,117.16180419921875,40.30937576293945,79.5513687133789,31.871578216552734
2024-08-12,438.2222595214844,265.5357360839844,234.3379364013672,338.90203857421875,114.72904968261719,520.63525390625,239.25534057617188,138.3967742919922,113.76750946044922,40.81017303466797,74.04660034179688,31.790407180786133
2024-08-13,441.0863952636719,268.075439453125,238.37791442871094,344.6682434082031,115.56238555908203,522.5586547851562,241.17413330078125,139.89480590820312,115.04281616210938,41.13421630859375,75.23523712158203,31.99333381652832
2024-08-14,442.5380554199219,268.0172424316406,236.54066467285156,347.699462890625,116.15348815917969,520.972412109375,239.84877014160156,138.3086395263672,112.86498260498047,41.15385437011719,70.97754669189453,31.960865020751953
2024-08-15,447.40301513671875,265.48724365234375,237.00491333007812,351.9648132324219,118.28526306152344,535.2000732421875,244.3377685546875,142.1859130859375,115.8080062866211,42.79372787475586,77.10588073730469,32.581817626953125
2024-08-16,448.07000732421875,267.5810546875,237.71609497070312,350.6242980957031,118.60504150390625,530.3716430664062,242.21713256835938,142.19569396972656,114.48363494873047,42.65625,77.32996368408203,32.541236877441406
2024-08-19,449.7962646484375,265.7684020996094,239.2471466064453,352.2072448730469,119.42867279052734,529.9552001953125,242.0784149169922,141.05995178222656,113.85578918457031,43.45163345336914,80.65232849121094,32.525001525878906
2024-08-20,449.2960510253906,265.0413513183594,239.6027374267578,351.55426025390625,119.18643188476562,531.8290405273438,243.37657165527344,140.40391540527344,113.74788665771484,42.74462890625,82.05530548095703,32.16785430908203
2024-08-21,452.90557861328125,267.0769958496094,243.5340576171875,354.15625,121.07597351074219,535.1009521484375,245.5962677001953,143.4000244140625,116.78900909423828,43.0981330871582,86.3227310180664,32.593997955322266
2024-08-22,452.8663330078125,266.0204162597656,243.2179718017578,354.0968933105469,121.27947235107422,537.609375,245.73500061035156,143.1650390625,116.68110656738281,42.518775939941406,84.64694213867188,32.58588409423828
2024-08-23,456.8191223144531,267.40655517578125,244.2057342529297,354.9081726074219,122.60697937011719,552.1741943359375,252.5824737548828,144.64346313476562,118.58426666259766,43.8542366027832,88.17389678955078,32.914615631103516
2024-08-26,459.48699951171875,270.21771240234375,244.04769897460938,356.8472900390625,122.96552276611328,538.80908203125,248.41058349609375,147.2968292236328,120.39912414550781,44.37467575073242,86.65399932861328,33.13378143310547
2024-08-27,463.292724609375,269.3937072753906,245.60836791992188,356.1448059082031,123.16899871826172,514.1510009765625,238.23353576660156,147.2283172607422,119.10420227050781,44.41395568847656,86.6929702758789,33.478755950927734
2024-08-28,463.7831115722656,268.3080749511719,246.55662536621094,357.8465270996094,123.68257141113281,509.84796142578125,233.6355438232422,144.94699096679688,115.78839111328125,43.0784912109375,85.73815155029297,33.494991302490234
2024-08-29,463.6752624511719,268.60858154296875,247.03074645996094,356.7681579589844,124.8453598022461,519.52490234375,239.09567260742188,146.88563537597656,116.54376983642578,43.039215087890625,89.29434204101562,33.85619354248047
2024-08-30,469.08953857421875,270.304931640625,250.08294677734375,365.434814453125,125.70777893066406,529.6082153320312,242.9901123046875,148.7361602783203,117.24028015136719,43.48109436035156,87.93031311035156,34.349525451660156
2024-09-02,,,,,,,,,,,,
2024-09-03,464.96990966796875,266.7570495605469,244.89715576171875,359.8746643066406,123.98295593261719,515.7864379882812,236.8561248779297,141.41241455078125,111.79568481445312,40.61377716064453,81.95787048339844,33.481101989746094
2024-09-04,464.4486083984375,266.2530517578125,243.86001586914062,358.8358459472656,122.74264526367188,507.65411376953125,232.70407104492188,138.74925231933594,110.97164154052734,40.85927200317383,82.57168579101562,33.30986785888672
2024-09-05,457.94610595703125,265.1673583984375,243.68222045898438,356.24371337890625,121.39574432373047,502.5007019042969,230.05825805664062,136.68333435058594,109.20582580566406,40.65306091308594,80.4769515991211,33.17939758300781
2024-09-06,449.4172058105469,260.4756774902344,242.05239868164062,356.9857482910156,120.91123962402344,498.9360656738281,229.8699493408203,135.8902587890625,108.89189910888672,39.278316497802734,74.92345428466797,32.26613235473633
2024-09-09,455.54583740234375,265.4290771484375,246.1417694091797,360.0230407714844,122.22908020019531,502.6099548339844,229.731201171875,137.9757537841797,108.6368408203125,39.671104431152344,76.39464569091797,32.4373664855957
2024-09-10,456.1754150390625,266.7958679199219,247.63327026367188,367.88836669921875,121.98682403564453,503.6227722167969,230.84107971191406,136.69309997558594,106.67481994628906,39.6809196472168,76.59925079345703,32.4169807434082
2024-09-11,457.54278564453125,269.1998596191406,246.3689422607422,367.6410217285156,121.60891723632812,504.2085876464844,230.84107971191406,134.89157104492188,106.0469741821289,40.55485916137695,87.0047378540039,32.58007049560547
2024-09-12,459.7364807128906,271.4390869140625,247.62339782714844,369.98577880859375,121.59922790527344,511.69537353515625,234.1310272216797,137.6624298095703,108.44064331054688,41.055660247802734,86.22530364990234,32.7839241027832
2024-09-13,461.1826171875,275.4231262207031,247.47523498535156,371.4005126953125,123.04304504394531,517.0076904296875,235.32017517089844,140.58995056152344,110.69695281982422,41.89032745361328,85.5842056274414,33.195709228515625
2024-09-16,467.183349609375,280.01788330078125,250.10272216796875,375.0215148925781,123.3918685913086,526.0435791015625,240.67124938964844,139.97312927246094,108.9017105102539,42.116172790527344,87.45366668701172,33.43217849731445
2024-09-17,463.98626708984375,282.2086181640625,247.9544219970703,373.97283935546875,123.5081558227539,530.2734375,242.90090942382812,139.20941162109375,112.31562042236328,42.35184860229492,87.91368865966797,33.782806396484375
2024-09-18,459.43157958984375,278.4960021972656,246.04373168945312,371.3115234375,123.5081558227539,530.2437133789062,242.1874237060547,139.9927215576172,112.93365478515625,43.12759017944336,84.75224304199219,33.77465057373047
2024-09-19,461.5367431640625,278.9031066894531,248.69692993164062,375.7042236328125,125.2232666015625,544.8400268554688,251.3734893798828,145.88693237304688,117.80926513671875,44.32558059692383,87.43409729003906,33.91327667236328
2024-09-20,464.2322082519531,279.1551513671875,248.9246063232422,374.4873352050781,122.57791900634766,542.43701171875,249.76817321777344,143.25314331054688,117.55419158935547,43.72658157348633,84.20413208007812,33.978511810302734
2024-09-23,469.593505859375,283.10040283203125,252.30050659179688,377.8016357421875,123.35311126708984,541.5533447265625,250.04563903808594,143.92872619628906,118.6627426147461,44.32558059692383,86.82723999023438,34.292449951171875
2024-09-24,471.5511169433594,286.531982421875,251.71640014648438,377.4949035644531,124.34148406982422,532.1401977539062,247.60789489746094,147.4633026123047,122.3022689819336,47.84099197387695,88.54011535644531,35.51557540893555
2024-09-25,469.24920654296875,286.6579895019531,252.27081298828125,377.11895751953125,123.8763656616211,532.2294921875,247.3700714111328,145.76943969726562,120.9975357055664,47.43838882446289,84.7424545288086,35.03855514526367
2024-09-26,473.84320068359375,290.2833557128906,253.20138549804688,379.83966064453125,130.37832641601562,535.8438720703125,248.3114776611328,147.44371032714844,122.8614501953125,50.97343444824219,93.15013885498047,36.36361312866211
2024-09-27,471.7085266113281,291.1557922363281,252.0430908203125,378.6524658203125,130.3880157470703,535.3077392578125,247.9745635986328,147.52232360839844,123.58740234375,50.41372299194336,94.01146697998047,36.506309509277344
2024-09-30,469.1016540527344,288.6160888671875,252.77569580078125,377.603759765625,128.35313415527344,534.4537353515625,248.16282653808594,147.72866821289062,124.13877868652344,49.01934051513672,92.69991302490234,36.33099365234375
2024-10-01,467.29156494140625,284.18890380859375,251.0135040283203,376.5253601074219,126.68646240234375,531.2069091796875,245.24945068359375,150.05751037597656,127.24028778076172,49.471038818359375,92.31818389892578,35.84581756591797
2024-10-02,468.09820556640625,282.79443359375,251.42930603027344,374.1311340332031,126.62830352783203,517.375,238.28311157226562,148.8194122314453,125.6353759765625,49.903099060058594,92.07349395751953,35.898826599121094
2024-10-03,462.1073303222656,278.48419189453125,248.2613067626953,369.12506103515625,123.8763656616211,517.5537719726562,238.9173126220703,148.66217041015625,125.57630157470703,48.87204360961914,92.30840301513672,35.52780532836914
2024-10-04,460.5628356933594,278.40625,248.50881958007812,367.3442077636719,124.583740234375,520.4135131835938,239.2443084716797,148.8095703125,126.24583435058594,49.637969970703125,99.92327880859375,35.69089126586914
2024-10-07,455.70318603515625,304.9206237792969,246.55853271484375,363.8616943359375,124.75814819335938,514.9920654296875,235.87509155273438,150.09681701660156,128.06735229492188,49.87364196777344,102.25275421142578,35.03855514526367
2024-10-08,461.8023681640625,302.6485290527344,250.09280395507812,369.4218444824219,123.28528594970703,520.2943725585938,236.0336456298828,145.53741455078125,125.07415771484375,47.71333312988281,98.13211822509766,34.443294525146484
2024-10-09,461.93023681640625,306.1688537597656,253.1221923828125,374.922607421875,123.48876953125,527.4137573242188,239.45242309570312,149.1829833984375,128.17564392089844,47.98828125,99.75688171386719,34.91624450683594
2024-10-10,461.78271484375,306.79290771484375,253.24099731445312,372.4394226074219,123.40155792236328,530.7501220703125,241.6919403076172,148.27894592285156,126.48214721679688,48.64619445800781,100.7748031616211,35.189414978027344
2024-10-11,466.3274841308594,308.7919921875,251.45899963378906,374.9522705078125,124.2736587524414,541.056884765625,245.26927185058594,149.2714080810547,127.86058044433594,49.12735366821289,99.8547592163086,35.27910232543945
