Date,JPM,BAC,C,WFC,GS,MS,BLK,BK,STT,TROW,SCHW,AXP,COF,USB,PNC,TFC,CMA,MTB,RF,CB,TRV,AIG,MET,PRU
2023-09-19,141.3979034423828,27.090364456176758,39.52412414550781,40.84738540649414,324.46356201171875,82.07019805908203,655.004638671875,41.52339172363281,65.33116149902344,100.58733367919922,55.943206787109375,155.14886474609375,98.21273040771484,31.146528244018555,113.75486755371094,25.44011878967285,39.04899978637695,117.56973266601562,16.198938369750977,209.2786102294922,160.68592834472656,59.76581954956055,61.99995422363281,88.79354858398438
2023-09-20,140.79978942871094,26.995807647705078,39.17222213745117,40.516597747802734,319.5380554199219,80.79985809326172,649.7946166992188,41.128108978271484,64.5347671508789,98.8411636352539,54.916011810302734,153.0847625732422,97.12135314941406,30.984447479248047,113.5350341796875,25.23552894592285,37.864315032958984,117.77436065673828,16.08155632019043,208.78050231933594,162.3677978515625,59.72747802734375,61.747684478759766,88.80252075195312
2023-09-21,139.6984405517578,26.523027420043945,38.62584686279297,39.996788024902344,313.40728759765625,78.70429229736328,635.8667602539062,40.61989212036133,63.729129791259766,96.55838012695312,54.27643585205078,150.6312255859375,95.54710388183594,30.120018005371094,111.90460205078125,25.048730850219727,37.26746368408203,117.44881439208984,15.729401588439941,207.5400848388672,162.05067443847656,58.77866744995117,60.439674377441406,87.04315948486328
2023-09-22,138.35975646972656,26.135345458984375,37.89426040649414,38.96662521362305,311.1771240234375,77.22998046875,627.56689453125,40.18696594238281,62.793846130371094,95.89447784423828,53.443058013916016,149.04420471191406,94.90966796875,30.056989669799805,110.69551849365234,24.96867561340332,37.276512145996094,115.58851623535156,15.404340744018555,208.11634826660156,161.3106231689453,59.01826477050781,60.18741226196289,86.54945373535156
2023-09-25,139.04331970214844,26.097524642944336,37.98686599731445,39.27851486206055,312.0786437988281,76.98889923095703,625.142578125,40.365779876708984,62.608638763427734,96.3582992553711,53.63686752319336,149.1902313232422,94.53299713134766,30.246078491210938,112.31678771972656,25.65359878540039,37.48450469970703,116.8163070678711,15.621048927307129,207.2861328125,161.3106231689453,59.545387268066406,60.7760124206543,87.12394714355469
2023-09-26,137.60020446777344,25.690933227539062,37.24602508544922,38.41847229003906,307.3146057128906,76.19146728515625,614.8463134765625,39.76344680786133,61.886348724365234,93.9482192993164,52.52246856689453,147.13583374023438,93.7796630859375,29.732824325561523,111.37332153320312,25.128787994384766,36.1641845703125,114.65838623046875,15.232778549194336,207.0322265625,161.4259490966797,58.71157455444336,58.91677474975586,85.40049743652344
2023-09-27,138.40721130371094,25.78548812866211,37.46827697753906,38.616939544677734,305.5398864746094,75.70930480957031,611.6804809570312,39.68815612792969,61.84003448486328,94.16648864746094,52.6968879699707,145.94802856445312,92.22472381591797,29.282604217529297,111.57484436035156,24.879724502563477,36.12800979614258,115.83966064453125,15.295989036560059,206.70013427734375,161.38751220703125,58.47197723388672,58.673851013183594,84.84395599365234
2023-09-28,140.1256561279297,26.059701919555664,38.153564453125,38.66419219970703,308.62420654296875,76.21000671386719,613.4392700195312,40.16814041137695,62.56233596801758,94.7121810913086,52.86163330078125,146.26931762695312,93.69276428222656,29.675596237182617,112.50914001464844,25.11099624633789,36.90573501586914,117.62552642822266,15.386285781860352,207.32522583007812,161.09918212890625,58.730743408203125,58.76728439331055,85.149169921875
2023-09-29,137.6856689453125,25.88949966430664,38.0887336730957,38.616939544677734,307.07733154296875,75.72785186767578,614.6275634765625,40.13990020751953,62.64653015136719,95.37608337402344,53.20079803466797,145.25672912597656,93.73139953613281,30.214818954467773,112.45417785644531,25.449012756347656,37.5749397277832,117.6162338256836,15.530755996704102,203.3304901123047,156.9568328857422,58.07903289794922,58.77661895751953,85.17609405517578
2023-10-02,136.49888610839844,25.246519088745117,37.50532150268555,37.43556213378906,302.2657470703125,74.55953216552734,611.34765625,39.59403991699219,61.926143646240234,95.12142944335938,51.89258575439453,145.53909301757812,91.86739349365234,29.373994827270508,109.93524932861328,24.577287673950195,36.39931106567383,113.57011413574219,14.916748046875,201.59194946289062,155.95729064941406,57.55191421508789,57.63677215576172,83.82067108154297
2023-10-03,135.49249267578125,24.499521255493164,36.91264343261719,36.54716110229492,290.5167236328125,72.34341430664062,594.6436767578125,38.88818359375,60.6163215637207,91.03791046142578,49.712215423583984,141.2258758544922,89.86817169189453,28.64284324645996,109.71541595458984,24.185901641845703,35.82054138183594,112.22142028808594,14.790334701538086,200.1366729736328,154.65980529785156,56.2005729675293,56.30073165893555,81.98949432373047
2023-10-04,136.10011291503906,24.527889251708984,36.86634063720703,36.83069610595703,292.870361328125,73.33556365966797,605.1585083007812,38.81288146972656,60.307586669921875,92.59310150146484,49.81882095336914,142.76425170898438,89.44322204589844,28.551448822021484,110.00852966308594,24.168113708496094,35.81148910522461,113.85846710205078,14.826454162597656,202.83236694335938,156.17832946777344,56.89061737060547,56.05781936645508,81.85486602783203
2023-10-05,136.67398071289062,24.641359329223633,36.93116760253906,37.142578125,294.6734619140625,73.39120483398438,608.7427368164062,39.23640441894531,60.12982940673828,92.71134948730469,49.47964859008789,143.800537109375,88.9603271484375,29.12723159790039,110.2650146484375,24.265960693359375,36.33600997924805,114.7420883178711,14.952864646911621,205.8503875732422,157.50466918945312,57.64775466918945,56.328765869140625,82.43830871582031
2023-10-06,138.7781524658203,24.650814056396484,37.57014083862305,37.51116180419922,296.5525817871094,74.48535919189453,616.3104248046875,39.66933059692383,60.97184371948242,92.91143035888672,49.9254150390625,145.98065185546875,90.34141540527344,29.118093490600586,110.21004486083984,24.301536560058594,36.254615783691406,116.10010528564453,14.916748046875,204.6685791015625,156.61085510253906,58.33780288696289,57.29109191894531,83.38082885742188
2023-10-09,138.46250915527344,24.877748489379883,37.72757339477539,37.5206184387207,296.6759338378906,74.09591674804688,611.8991088867188,39.462276458740234,60.56955337524414,94.61212921142578,50.14828872680664,145.49183654785156,91.10440826416016,29.25518226623535,110.70466613769531,24.399385452270508,36.634429931640625,116.54657745361328,14.817423820495605,205.58668518066406,156.90878295898438,58.54865264892578,57.83299255371094,83.84761047363281
2023-10-10,139.3041534423828,25.539644241333008,38.375816345214844,37.634033203125,298.7258605957031,74.29989624023438,610.3114624023438,39.81049728393555,61.22446060180664,95.37608337402344,50.1773681640625,147.5546417236328,93.6637954711914,29.785266876220703,111.95956420898438,26.01830291748047,37.42120361328125,118.06269836425781,14.961894035339355,204.78578186035156,155.91885375976562,58.62532043457031,58.09458923339844,84.36822509765625
2023-10-11,139.78237915039062,25.549100875854492,38.45915603637695,37.51116180419922,297.0650329589844,73.15939331054688,610.9959716796875,39.66933059692383,61.09347915649414,94.72126770019531,50.30333709716797,148.12167358398438,93.79900360107422,29.71215057373047,112.42670440673828,26.338531494140625,38.072322845458984,116.92790985107422,14.889659881591797,205.28390502929688,156.0918426513672,58.970340728759766,58.72056198120117,85.149169921875
2023-10-12,139.45718383789062,25.43562889099121,38.45915603637695,37.55842208862305,294.056640625,72.1487045288086,604.8162841796875,38.82229995727539,59.961421966552734,93.25701904296875,49.91571807861328,147.8968048095703,93.59618377685547,29.483667373657227,111.12602233886719,25.689180374145508,37.71058654785156,115.03974151611328,14.70906925201416,204.46348571777344,154.47718811035156,58.5965690612793,58.374874114990234,84.42208862304688
2023-10-13,141.55177307128906,25.303251266479492,38.366554260253906,38.71145248413086,293.53466796875,72.1301498413086,596.7256469726562,38.75641632080078,60.13918685913086,91.53811645507812,49.741294860839844,147.72085571289062,91.94464874267578,29.401412963867188,108.21322631835938,25.271108627319336,36.87860107421875,111.7935562133789,14.474302291870117,206.02621459960938,157.8218231201172,58.54865264892578,57.98246765136719,84.26051330566406
2023-10-16,141.40830993652344,25.520729064941406,37.92204284667969,39.36357116699219,298.3652038574219,73.00176239013672,604.1317749023438,39.3775749206543,61.3741455078125,91.1925277709961,52.05731964111328,149.37303161621094,93.82797241210938,29.812685012817383,109.642578125,25.795923233032227,37.75580596923828,114.09099578857422,14.934806823730469,209.03445434570312,161.1280059814453,60.00541305541992,59.187713623046875,85.90316009521484
2023-10-17,141.1022491455078,26.116436004638672,38.153564453125,39.675453186035156,293.5915832519531,74.48535919189453,604.7496948242188,40.8834114074707,62.927223205566406,91.62907409667969,52.02824783325195,150.93727111816406,94.68753051757812,31.887325286865234,110.57072448730469,26.52532386779785,38.895259857177734,115.70014953613281,15.160542488098145,211.09530639648438,162.77145385742188,60.55170822143555,59.73895263671875,87.00725555419922
2023-10-18,139.55284118652344,25.82331085205078,37.477542877197266,39.250160217285156,286.5687561035156,69.43187713623047,586.2964477539062,40.6104736328125,64.20895385742188,89.17350006103516,50.235511779785156,148.14122009277344,92.6496810913086,30.498140335083008,107.37789154052734,25.56464958190918,38.00901794433594,112.85391998291016,14.934806823730469,210.14791870117188,161.57009887695312,59.99583435058594,58.93545913696289,85.10427856445312
2023-10-19,138.9598388671875,25.492366790771484,37.097862243652344,38.919376373291016,283.94000244140625,67.61449432373047,591.82958984375,39.706966400146484,62.08518600463867,88.5550537109375,50.29365539550781,146.27392578125,89.53014373779297,29.931493759155273,107.35004425048828,24.95977783203125,37.52067947387695,111.25405883789062,14.880630493164062,205.64527893066406,157.5623321533203,58.62532043457031,57.85166549682617,83.7398910522461
2023-10-20,136.72178649902344,24.877748489379883,36.74595642089844,38.059329986572266,284.75616455078125,67.8092041015625,584.528076171875,39.20816421508789,60.68182373046875,87.60921478271484,49.295528411865234,138.40396118164062,87.14459991455078,28.268129348754883,103.78593444824219,24.159217834472656,34.31934356689453,105.82205200195312,13.03860855102539,203.1448974609375,155.30372619628906,57.04396057128906,56.1699333190918,81.22650909423828
2023-10-23,134.8567657470703,24.17803382873535,36.01436996459961,37.31269454956055,283.96844482421875,66.48324584960938,584.4330444335938,39.04817581176758,60.111114501953125,86.82706451416016,47.803192138671875,141.35641479492188,87.28945922851562,28.56972885131836,101.82754516601562,24.043581008911133,34.59968948364258,103.72923278808594,12.812872886657715,201.7091522216797,152.9971466064453,56.52642822265625,54.647029876708984,80.1852798461914
2023-10-24,135.01934814453125,24.083473205566406,36.05141067504883,37.12367248535156,283.93048095703125,66.35343170166016,582.2083129882812,39.31169509887695,60.56955337524414,87.23633575439453,48.28772735595703,141.19024658203125,86.14981842041016,28.688541412353516,103.28473663330078,24.5150203704834,34.93429946899414,103.35718536376953,12.794814109802246,206.51455688476562,151.7765350341797,57.379398345947266,55.31972885131836,80.72386169433594
2023-10-25,134.28289794921875,24.159122467041016,35.755069732666016,36.88739776611328,281.6338195800781,66.20508575439453,578.6810302734375,39.386985778808594,59.89592361450195,85.00814056396484,47.84195327758789,140.3103485107422,85.92768859863281,28.59714698791504,103.29402160644531,24.87082862854004,34.62682342529297,103.85946655273438,12.695490837097168,210.62648010253906,158.3216094970703,58.42405700683594,55.08615493774414,80.16730499267578
2023-10-26,134.627197265625,24.698095321655273,36.43109893798828,37.47336959838867,281.8521423339844,66.82633972167969,577.1505126953125,40.042964935302734,60.49470520019531,84.37150573730469,49.83819580078125,140.13438415527344,86.44922637939453,29.035837173461914,106.14344024658203,25.360063552856445,35.71202087402344,105.16165161132812,13.029580116271973,208.12611389160156,158.0621337890625,58.318634033203125,55.68410110473633,81.06494903564453
2023-10-27,129.77809143066406,23.799808502197266,35.41243362426758,36.63222885131836,275.13299560546875,65.27784729003906,568.6036376953125,39.577125549316406,58.87615203857422,80.38802337646484,48.56874465942383,138.1497802734375,94.3978042602539,28.00308609008789,103.24761199951172,24.568395614624023,34.53638458251953,101.32947540283203,12.650341033935547,203.69186401367188,154.4291229248047,57.05354309082031,54.46017074584961,79.53897857666016
2023-10-30,131.43275451660156,24.2914981842041,36.05141067504883,37.265438079833984,285.4963684082031,66.25395202636719,577.197998046875,40.252113342285156,59.76495361328125,81.87045288085938,49.17924118041992,140.06593322753906,97.10205841064453,28.61542510986328,104.77906036376953,25.06652069091797,34.997596740722656,104.21290588378906,12.839962005615234,208.72190856933594,159.0712432861328,58.46239471435547,55.51592254638672,81.3970718383789
2023-10-31,133.0012664794922,24.906116485595703,36.570003509521484,37.58677673339844,288.1346740722656,66.4698257446289,582.1038208007812,40.40422439575195,60.466636657714844,82.3070068359375,50.42931365966797,142.7642364501953,97.82640075683594,29.136371612548828,106.24554443359375,25.226634979248047,35.6306266784668,104.87330627441406,13.119876861572266,209.62046813964844,160.92620849609375,58.759498596191406,56.06716537475586,82.07926940917969
