Date,AMZN,TSLA,HD,LOW,MCD,SBUX,NKE,TGT,BKNG,MAR,HLT,MGM,ROST,TJX,GM,F,ULTA,ORLY,AZO,PVH,TPR,CCL,RCL,EBAY,LULU
2024-06-26,193.61000061035156,196.3699951171875,329.75537109375,212.54713439941406,248.99777221679688,76.16864013671875,91.02840423583984,138.85369873046875,3937.336181640625,237.9598846435547,212.289794921875,42.43000030517578,146.40298461914062,108.4743423461914,45.0864143371582,10.952835083007812,387.8800048828125,70.0566635131836,2929.699951171875,109.1398696899414,40.466278076171875,18.3700008392334,159.1539306640625,52.41699981689453,304.80999755859375
2024-06-27,197.85000610351562,197.4199981689453,329.4369812011719,213.53807067871094,249.32615661621094,76.2552490234375,91.15422058105469,138.4291534423828,3964.050537109375,238.6890106201172,214.30258178710938,43.369998931884766,143.78477478027344,108.4841537475586,44.89925765991211,11.061368942260742,385.95001220703125,70.49466705322266,2955.39990234375,106.64649200439453,40.378944396972656,18.610000610351562,157.98049926757812,51.792179107666016,308.29998779296875
2024-06-28,193.25,197.8800048828125,332.0899658203125,214.17929077148438,246.11021423339844,74.91761016845703,72.94078826904297,139.67454528808594,3916.692626953125,238.216064453125,217.42140197753906,44.439998626708984,143.0367431640625,108.04255676269531,45.76611328125,11.341748237609863,385.8699951171875,70.40399932861328,2964.10009765625,105.58930206298828,41.524024963378906,18.719999313354492,157.21131896972656,52.446292877197266,298.70001220703125
2024-07-01,197.1999969482422,209.86000061035156,324.3240661621094,207.47586059570312,241.42636108398438,74.22472381591797,74.35372924804688,137.50453186035156,3840.939208984375,235.98927307128906,213.465576171875,42.86000061035156,142.9580078125,108.51358795166016,45.982826232910156,11.540724754333496,384.4100036621094,67.75466918945312,2832.7900390625,104.86124420166016,40.74769973754883,17.709999084472656,154.29254150390625,51.43095397949219,302.3599853515625
2024-07-02,200.0,231.25999450683594,323.14715576171875,207.6118621826172,239.3017120361328,73.93603515625,73.58919525146484,137.17431640625,3871.9150390625,236.45236206054688,214.83070373535156,42.33000183105469,142.1311798095703,108.14069366455078,46.24879837036133,11.640213966369629,393.0199890136719,69.13733673095703,2870.0,102.8964614868164,39.340599060058594,17.559999465942383,154.4305877685547,51.9874382019043,301.6700134277344
2024-07-03,197.58999633789062,246.38999938964844,321.86407470703125,207.22325134277344,241.43603515625,73.38750457763672,72.81497955322266,136.6176300048828,3872.5869140625,236.6395721435547,215.34881591796875,43.279998779296875,141.7374725341797,108.32713317871094,46.01237106323242,11.640213966369629,389.6700134277344,68.03600311279297,2844.8798828125,104.3924789428711,39.000953674316406,17.450000762939453,153.21771240234375,51.36261749267578,300.32000732421875
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,200.0,251.52000427246094,322.7709045410156,207.79644775390625,242.48867797851562,73.1854019165039,72.99886322021484,137.41961669921875,3885.69677734375,237.4376678466797,213.6449432373047,43.040000915527344,143.2631072998047,109.55377960205078,45.825218200683594,11.613080978393555,390.0,68.45466613769531,2815.0,103.48490142822266,38.95242691040039,17.209999084472656,154.5982208251953,51.6164436340332,298.1400146484375
2024-07-08,199.2899932861328,252.94000244140625,327.6136779785156,210.9635772705078,239.35968017578125,71.76116180419922,70.69556427001953,140.3161163330078,3939.56103515625,236.33413696289062,213.80438232421875,43.689998626708984,144.38519287109375,110.11312866210938,45.85477066040039,11.739703178405762,395.82000732421875,68.18599700927734,2836.39990234375,106.32733917236328,40.67006301879883,17.559999465942383,158.5918731689453,51.53834533691406,294.0299987792969
2024-07-09,199.33999633789062,262.3299865722656,325.19232177734375,210.1669464111328,237.39923095703125,70.00971221923828,70.12458801269531,139.25942993164062,3932.491455078125,234.02853393554688,214.48194885253906,43.7400016784668,144.5229949951172,110.05425262451172,45.569095611572266,11.66734790802002,396.010009765625,67.70800018310547,2817.06005859375,106.12788391113281,40.330421447753906,17.899999618530273,160.85984802246094,51.40166473388672,289.8699951171875
2024-07-10,199.7899932861328,263.260009765625,332.0320739746094,214.45130920410156,241.9092559814453,69.77874755859375,70.20201110839844,137.85360717773438,3944.919677734375,238.95504760742188,219.06552124023438,43.90999984741211,145.70413208007812,110.85893249511719,45.83506774902344,11.911548614501953,396.0299987792969,68.5459976196289,2856.35009765625,106.33732604980469,41.097042083740234,17.739999771118164,160.41610717773438,51.723838806152344,288.0799865722656
2024-07-11,195.0500030517578,241.02999877929688,341.3028869628906,223.20460510253906,246.07159423828125,70.53900146484375,71.02461242675781,142.84466552734375,3891.885986328125,236.25531005859375,216.08619689941406,45.84000015258789,148.4306182861328,111.81080627441406,47.21415328979492,12.182881355285645,400.82000732421875,68.86599731445312,2881.89990234375,108.59131622314453,42.19361114501953,18.1200008392334,160.90914916992188,52.73918151855469,289.20001220703125
2024-07-12,194.49000549316406,248.22999572753906,347.0718078613281,227.4112548828125,245.20242309570312,72.01136016845703,71.05364990234375,144.21275329589844,3980.887939453125,239.22105407714844,219.9324188232422,46.11000061035156,149.34600830078125,112.16407012939453,48.27802658081055,12.689372062683105,412.94000244140625,69.34066772460938,2920.830078125,107.13520812988281,42.60118865966797,18.229999542236328,164.0843505859375,52.905147552490234,291.05999755859375
2024-07-15,192.72000122070312,252.63999938964844,345.8080139160156,225.55564880371094,242.9136199951172,70.00971221923828,69.01165008544922,142.7503204345703,4041.761474609375,243.0440216064453,222.19432067871094,46.150001525878906,145.7533416748047,111.68323516845703,48.563690185546875,12.870259284973145,395.1600036621094,69.49400329589844,2941.4599609375,103.61455535888672,41.223201751708984,18.31999969482422,165.38597106933594,52.446292877197266,283.7200012207031
2024-07-16,193.02000427246094,256.55999755859375,356.091796875,234.10494995117188,248.4569854736328,72.66575622558594,70.46329498291016,146.25070190429688,4072.499755859375,251.3599853515625,227.37576293945312,46.779998779296875,146.53094482421875,112.87062072753906,49.026676177978516,13.014971733093262,409.70001220703125,69.56800079345703,2985.330078125,106.20765686035156,41.68899917602539,19.18000030517578,169.685302734375,54.105979919433594,291.760009765625
2024-07-17,187.92999267578125,248.5,358.7640380859375,236.11599731445312,252.0592041015625,72.27119445800781,70.71492767333984,147.1186981201172,3944.513916015625,243.91111755371094,219.0057373046875,46.189998626708984,145.28089904785156,111.84024047851562,49.15473175048828,13.0963716506958,400.4700012207031,69.57533264160156,2984.110107421875,104.5719985961914,41.3299446105957,18.399999618530273,162.17135620117188,53.2859001159668,292.67999267578125
2024-07-18,183.75,249.22999572753906,353.1590881347656,232.550537109375,250.6298828125,71.39547729492188,70.04716491699219,143.4956817626953,3886.102294921875,240.50196838378906,218.21856689453125,45.29999923706055,142.2296142578125,110.91780853271484,48.908470153808594,13.159683227539062,393.1199951171875,68.5393295288086,2926.35009765625,101.20095825195312,40.456565856933594,18.25,161.9051055908203,53.100406646728516,285.1300048828125
2024-07-19,183.1300048828125,239.1999969482422,350.53509521484375,231.7247772216797,248.4666290283203,76.28411865234375,70.35684967041016,141.26905822753906,3922.37744140625,240.32461547851562,218.40786743164062,45.369998931884766,141.2453155517578,109.66172790527344,47.57863235473633,12.644149780273438,390.9200134277344,69.52400207519531,2950.39990234375,100.31333923339844,40.01018142700195,18.43000030517578,165.94802856445312,52.32913589477539,280.239990234375
2024-07-22,182.5500030517578,251.50999450683594,350.42901611328125,233.4249267578125,250.64923095703125,73.66657257080078,72.44722747802734,142.4861602783203,3865.181640625,239.36886596679688,219.36444091796875,43.77000045776367,142.64297485351562,111.09444427490234,48.81981658935547,12.770770072937012,391.6700134277344,70.47333526611328,2957.72998046875,101.62982940673828,40.553619384765625,18.420000076293945,166.18470764160156,52.63178634643555,285.0
2024-07-23,186.41000366210938,246.3800048828125,346.9270935058594,231.520751953125,245.3472900390625,73.38750457763672,71.03428649902344,141.77854919433594,3874.870849609375,238.7481231689453,219.87261962890625,43.779998779296875,141.52090454101562,111.3005142211914,45.68730545043945,12.508481979370117,389.2900085449219,69.93399810791016,2921.530029296875,100.73221588134766,39.942256927490234,19.06999969482422,168.3540802001953,51.9776725769043,281.3699951171875
2024-07-24,180.8300018310547,215.99000549316406,337.9457092285156,226.16128540039062,244.69058227539062,71.86701202392578,68.79874420166016,138.1743927001953,3762.733642578125,231.58499145507812,213.83425903320312,42.439998626708984,139.85745239257812,109.17106628417969,45.7956657409668,12.363770484924316,369.6099853515625,70.04733276367188,2941.72998046875,97.64043426513672,38.66130447387695,18.190000534057617,162.22064208984375,52.387718200683594,272.05999755859375
2024-07-25,179.85000610351562,220.25,340.8205261230469,229.18759155273438,242.8460235595703,70.55824279785156,69.10843658447266,138.02345275878906,3618.484130859375,230.31396484375,212.4193115234375,41.439998626708984,138.8928680419922,109.1906967163086,43.470909118652344,10.093611717224121,363.29998779296875,72.86066436767578,3030.969970703125,96.85253143310547,38.4769287109375,17.100000381469727,149.90447998046875,51.86051559448242,247.32000732421875
2024-07-26,182.5,219.8000030517578,346.82098388671875,233.19007873535156,243.36752319335938,71.26074981689453,70.22136688232422,140.58029174804688,3659.12890625,233.1220703125,214.8406524658203,41.84000015258789,138.69601440429688,109.74024200439453,43.4610595703125,10.120745658874512,369.4599914550781,74.02066802978516,3090.31005859375,99.78473663330078,39.61231231689453,17.270000457763672,151.42303466796875,52.895389556884766,253.5
2024-07-29,183.1999969482422,232.10000610351562,348.90478515625,234.0979766845703,252.46485900878906,72.367431640625,71.17945861816406,138.52349853515625,3712.656494140625,234.94485473632812,217.04278564453125,42.779998779296875,139.68031311035156,110.45659637451172,43.4906120300293,9.957945823669434,366.6099853515625,74.5459976196289,3072.659912109375,99.89444732666016,39.16592788696289,17.25,152.98104858398438,53.315189361572266,259.0299987792969
2024-07-30,181.7100067138672,222.6199951171875,350.8534851074219,235.65992736816406,257.3128356933594,73.07955169677734,71.92463684082031,139.58963012695312,3678.903076171875,235.26016235351562,217.97940063476562,42.779998779296875,140.50711059570312,111.1238784790039,43.56941604614258,9.804190635681152,367.5299987792969,76.05999755859375,3108.39990234375,100.9117431640625,38.59337615966797,17.1200008392334,154.75599670410156,54.08646011352539,256.0
2024-07-31,186.97999572753906,232.07000732421875,355.1656799316406,239.6721954345703,256.3085021972656,75.01383972167969,72.44722747802734,141.91062927246094,3672.990234375,223.95877075195312,213.90402221679688,42.970001220703125,140.97955322265625,110.9079818725586,43.6580696105957,9.786099433898926,364.8900146484375,75.0893325805664,3133.68994140625,101.71958923339844,38.90391159057617,16.65999984741211,154.53907775878906,54.291481018066406,258.6600036621094
2024-08-01,184.07000732421875,216.86000061035156,345.9237976074219,235.6208953857422,259.5437316894531,72.28081512451172,71.46977996826172,138.7122039794922,3622.7353515625,215.5640106201172,207.9652862548828,37.290000915527344,140.73350524902344,111.53604125976562,42.72225570678711,9.668522834777832,349.95001220703125,75.55999755859375,3148.360107421875,98.81730651855469,37.991722106933594,15.760000228881836,146.02914428710938,54.896785736083984,249.0500030517578
2024-08-02,167.89999389648438,207.6699981689453,342.8850402832031,234.7032470703125,267.21173095703125,73.02180480957031,71.6246337890625,131.30577087402344,3290.486328125,210.52914428710938,204.22865295410156,35.47999954223633,138.0365447998047,111.0257568359375,40.555118560791016,9.071589469909668,341.010009765625,75.80133056640625,3177.669921875,94.54866027832031,37.001895904541016,14.800000190734863,136.91773986816406,54.867488861083984,236.0
2024-08-05,161.02000427246094,198.8800048828125,337.65631103515625,231.38406372070312,259.2540283203125,71.07791137695312,69.11809539794922,126.30525207519531,3345.16064453125,208.2432403564453,201.099853515625,34.06999969482422,133.92221069335938,106.85517120361328,39.35334014892578,8.782166481018066,327.2799987792969,73.70133209228516,3112.429931640625,92.21485900878906,35.769474029541016,14.399999618530273,137.82493591308594,53.36400604248047,233.39999389648438
2024-08-06,161.92999267578125,200.63999938964844,341.41864013671875,234.92774963378906,260.8088684082031,72.5310287475586,70.16329193115234,126.2863998413086,3378.43017578125,212.08590698242188,206.3809356689453,35.400001525878906,134.8277587890625,107.3654556274414,40.003482818603516,8.845477104187012,326.4200134277344,74.086669921875,3119.590087890625,94.41899871826172,35.982967376708984,14.539999961853027,148.1689453125,54.5941276550293,236.89999389648438
2024-08-07,162.77000427246094,191.75999450683594,330.3149108886719,226.08319091796875,260.1424865722656,72.45404052734375,70.27943420410156,125.92788696289062,3268.23095703125,211.61297607421875,202.79380798339844,36.439998626708984,134.18798828125,105.9131088256836,40.04288864135742,8.974072456359863,321.30999755859375,73.9366683959961,3084.340087890625,93.01274108886719,35.21633529663086,14.010000228881836,145.47694396972656,53.80333709716797,233.44000244140625
2024-08-08,165.8000030517578,198.83999633789062,336.04522705078125,230.71047973632812,261.9001770019531,72.89671325683594,71.79883575439453,126.39962005615234,3356.45166015625,212.62782287597656,204.308349609375,37.4900016784668,137.03257751464844,107.86592864990234,42.09182357788086,9.304743766784668,327.1099853515625,74.72666931152344,3157.02001953125,96.73284149169922,36.80781173706055,14.489999771118164,153.73045349121094,54.613651275634766,241.75
