Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2023-12-14,94.75175476074219,137.3695831298828,108.0795669555664,113.266845703125,49.562801361083984,34.1314582824707,42.55695343017578,56.57763671875,144.66490173339844,121.69647216796875,121.42652130126953,16.004926681518555,32.329158782958984,37.68211364746094
2023-12-15,94.11744689941406,136.8381805419922,107.69407653808594,112.80663299560547,49.345333099365234,34.06489181518555,42.44343948364258,56.385074615478516,142.2584686279297,121.12181854248047,121.20254516601562,15.823976516723633,32.29184341430664,37.31324768066406
2023-12-18,94.81703186035156,137.14051818847656,108.0325698852539,114.22481536865234,49.43042755126953,34.4357795715332,42.79343032836914,56.779850006103516,145.5469512939453,124.27774810791016,122.53711700439453,15.89635944366455,32.36647415161133,37.76947021484375
2023-12-19,96.06696319580078,138.9363555908203,109.52752685546875,115.0794906616211,50.09227752685547,35.015892028808594,43.20964050292969,58.06045150756836,147.4261016845703,125.86042022705078,124.8702621459961,15.959689140319824,32.71158218383789,37.7015266418457
2023-12-20,94.46257781982422,137.66278076171875,109.71556854248047,114.04637908935547,49.68571090698242,34.67353439331055,42.79343032836914,57.935272216796875,147.2918701171875,124.8618392944336,125.12225341796875,15.833024024963379,32.33848571777344,36.88615036010742
2023-12-21,94.89167022705078,138.08425903320312,109.84720611572266,113.71765899658203,49.71407699584961,34.8447151184082,43.370445251464844,58.19524383544922,146.3618927001953,124.27774810791016,125.32757568359375,15.959689140319824,32.61831283569336,37.876243591308594
2023-12-22,95.0595703125,138.39576721191406,110.62760162353516,114.83529663085938,50.186824798583984,34.79716491699219,43.33260726928711,58.551509857177734,144.6457061767578,124.54151153564453,125.11290740966797,16.03207015991211,32.776878356933594,37.84713363647461
2023-12-25,,,,,,,,,,,,,,
2023-12-26,95.27409362792969,139.641845703125,111.90631103515625,116.74185943603516,50.754119873046875,35.234619140625,44.13663864135742,59.158103942871094,145.80580139160156,125.47416687011719,126.66212463378906,16.14968490600586,32.75822448730469,38.06067657470703
2023-12-27,94.82636260986328,139.1837158203125,111.4079818725586,116.71367645263672,50.139549255371094,34.863731384277344,43.89069747924805,58.77296447753906,143.6965789794922,124.18353271484375,125.71021270751953,16.077306747436523,32.67428207397461,38.031558990478516
2023-12-28,93.45518493652344,137.2230224609375,109.53692626953125,113.95244598388672,49.392608642578125,34.4357795715332,43.28530502319336,57.74271011352539,140.8203582763672,122.55375671386719,123.9743423461914,16.004926681518555,32.58100128173828,37.876243591308594
2023-12-29,93.2593002319336,136.6641082763672,109.13262939453125,113.59555053710938,49.203514099121094,34.37872314453125,42.85018539428711,57.49235916137695,142.23927307128906,122.46896362304688,124.25431823730469,15.959689140319824,32.487728118896484,37.52680206298828
2024-01-01,,,,,,,,,,,,,,
2024-01-02,95.47930908203125,136.9573211669922,110.56178283691406,114.2060317993164,49.14678192138672,34.35019302368164,43.360984802246094,57.819725036621094,146.0742645263672,123.09075164794922,125.32757568359375,16.131591796875,33.13132858276367,37.7791748046875
2024-01-03,96.28150177001953,139.56854248046875,112.76192474365234,117.3805160522461,49.78026580810547,34.77814483642578,44.278533935546875,58.35893630981445,151.37611389160156,125.99229431152344,126.69013214111328,16.330631256103516,33.86819839477539,37.59474182128906
2024-01-04,95.4419937133789,138.03846740722656,109.51812744140625,113.66130828857422,48.872589111328125,34.026851654052734,43.1623420715332,56.92427444458008,147.07135009765625,122.76102447509766,126.25147247314453,16.240161895751953,33.411155700683594,37.08028030395508
2024-01-05,95.73115539550781,137.8002166748047,109.56514739990234,113.06021881103516,49.033321380615234,34.207542419433594,43.45557403564453,56.75095748901367,146.20846557617188,121.52690124511719,126.21415710449219,16.303495407104492,33.1593132019043,37.57533264160156
2024-01-08,94.1361083984375,136.97561645507812,107.65646362304688,110.60891723632812,47.5772590637207,33.48478317260742,43.0677490234375,56.1058349609375,149.8133544921875,121.78126525878906,124.91693878173828,16.38492202758789,33.252586364746094,37.089988708496094
2024-01-09,92.97013854980469,133.49395751953125,106.02046203613281,109.01228332519531,45.91318893432617,32.81907272338867,42.348854064941406,55.32592010498047,147.9438018798828,119.80291748046875,124.31964874267578,16.330631256103516,33.038047790527344,36.95409393310547
2024-01-10,92.05602264404297,132.3944854736328,104.53489685058594,107.99796295166016,45.80918502807617,32.400634765625,41.56373596191406,54.690433502197266,146.53443908691406,117.54194641113281,120.77326202392578,16.240161895751953,32.8608283996582,36.60464859008789
2024-01-11,92.03736114501953,133.109130859375,104.36565399169922,107.98857116699219,46.140106201171875,32.51475524902344,41.232662200927734,55.008182525634766,148.97926330566406,120.58482360839844,121.58518981933594,16.140636444091797,32.44108963012695,35.96399688720703
2024-01-12,93.23130798339844,134.93243408203125,105.02381896972656,108.9935073852539,47.2274284362793,32.79054641723633,40.45701217651367,55.90364074707031,150.9638671875,123.8820571899414,124.00233459472656,16.258255004882812,32.57167434692383,36.711421966552734
2024-01-15,,,,,,,,,,,,,,
2024-01-16,91.12322998046875,131.65234375,102.1467056274414,106.1536636352539,45.66736602783203,31.868080139160156,39.425960540771484,54.51712417602539,147.7616424560547,121.80952453613281,120.8292465209961,16.122543334960938,32.245216369628906,35.23596954345703
2024-01-17,90.4609603881836,131.13011169433594,101.14065551757812,104.7242660522461,45.279701232910156,31.611305236816406,38.86785888671875,54.131980895996094,145.72911071777344,118.99273681640625,119.70933532714844,15.887310981750488,31.704219818115234,34.905941009521484
2024-01-18,90.29306030273438,129.9390106201172,100.5389175415039,104.21309661865234,45.91318893432617,31.677881240844727,38.85840606689453,54.3726921081543,145.53736877441406,118.66300201416016,119.14936828613281,15.661123275756836,31.57362937927246,34.177921295166016
2024-01-19,90.43296813964844,130.32383728027344,101.42273712158203,104.288818359375,46.934322357177734,32.3055419921875,38.75435256958008,54.32455062866211,146.668701171875,120.7355728149414,120.474609375,15.561604499816895,31.582963943481445,34.294410705566406
2024-01-22,90.31171417236328,130.5529022216797,101.60137176513672,104.73373413085938,47.917640686035156,32.74300003051758,38.95299530029297,54.63267135620117,148.06845092773438,121.63994598388672,121.00657653808594,15.525410652160645,31.68556022644043,34.34294128417969
2024-01-23,91.32845306396484,130.18638610839844,101.5355453491211,104.47815704345703,47.67180633544922,33.570369720458984,39.06650161743164,54.62303924560547,147.61782836914062,121.6305160522461,122.35978698730469,15.453030586242676,31.66691017150879,34.22645568847656
2024-01-24,92.90483856201172,132.77932739257812,103.11515045166016,106.1063232421875,48.853675842285156,35.02540588378906,39.369197845458984,55.181495666503906,148.70120239257812,122.61026763916016,124.74894714355469,15.281129837036133,31.74152946472168,34.61473083496094
2024-01-25,95.2647705078125,136.12353515625,105.3529052734375,108.71897888183594,49.610076904296875,35.187068939208984,40.19215393066406,55.855499267578125,150.7816925048828,126.67060089111328,128.46331787109375,15.679220199584961,32.12395095825195,35.00301742553711
2024-01-26,96.0762939453125,136.64578247070312,105.52214050292969,109.37216186523438,50.035545349121094,35.691104888916016,40.31512451171875,56.231014251708984,153.89764404296875,129.9207305908203,130.86180114746094,15.778740882873535,32.5250358581543,34.82828140258789
2024-01-29,96.19755554199219,136.59083557128906,104.9297866821289,108.8231201171875,50.30028533935547,35.36776351928711,40.45701217651367,56.057701110839844,153.5332794189453,130.363525390625,129.8072052001953,15.715411186218262,32.469078063964844,34.770050048828125
2024-01-30,97.80194091796875,137.54368591308594,107.23336029052734,110.54596710205078,46.66012954711914,35.006385803222656,40.97726821899414,56.71244430541992,162.88104248046875,133.670166015625,132.90562438964844,15.828532218933105,32.83285140991211,35.09037399291992
2024-01-31,95.89906311035156,135.07901000976562,105.18364715576172,107.71556854248047,46.04555892944336,33.903228759765625,39.7475700378418,55.43183898925781,158.76800537109375,131.84765625,134.67884826660156,15.561814308166504,32.329158782958984,34.36235809326172
2024-02-01,95.5073013305664,135.50050354003906,104.72294616699219,106.58909606933594,46.32920837402344,33.694000244140625,39.539466857910156,55.19112777709961,160.618408203125,131.26861572265625,135.83607482910156,15.662982940673828,32.5250358581543,34.032325744628906
2024-02-02,95.11553955078125,139.48606872558594,104.01776123046875,104.93252563476562,46.32920837402344,33.06633758544922,39.06650161743164,54.92152404785156,159.46791076660156,130.85096740722656,135.7613983154297,15.598602294921875,32.459747314453125,34.012908935546875
2024-02-05,94.72376251220703,139.56854248046875,103.39720916748047,103.79657745361328,45.90373229980469,32.83809280395508,38.48949432373047,54.863746643066406,164.06027221679688,133.281005859375,137.41329956054688,15.331881523132324,32.114627838134766,33.178123474121094
2024-02-06,95.37671661376953,139.58688354492188,104.85456848144531,105.90753173828125,45.65174865722656,33.11388397216797,38.85840606689453,55.43183898925781,159.76510620117188,130.83200073242188,136.1720428466797,15.350276947021484,31.993371963500977,33.226654052734375
2024-02-07,95.34872436523438,139.3852996826172,105.60675811767578,106.51337432861328,45.1192626953125,33.03781509399414,39.07596969604492,55.47998046875,162.5934295654297,134.0118865966797,136.75067138671875,15.31348705291748,31.984041213989258,33.226654052734375
2024-02-08,96.98109436035156,141.15359497070312,107.09233093261719,107.02454376220703,45.442562103271484,33.313594818115234,40.116477966308594,55.89400863647461,162.6796875,134.6004180908203,137.02133178710938,15.295092582702637,31.750852584838867,33.73141098022461
2024-02-09,94.92897033691406,138.3865966796875,104.5160903930664,105.12185668945312,44.767433166503906,32.81907272338867,39.340816497802734,55.33555603027344,162.95773315429688,135.79644775390625,135.93873596191406,15.276698112487793,31.74152946472168,33.323726654052734
2024-02-12,96.23487091064453,139.3394775390625,104.45967864990234,106.82574462890625,45.775367736816406,32.83809280395508,39.95567321777344,55.874755859375,161.92227172851562,135.29335021972656,134.8094940185547,15.433053970336914,32.226558685302734,33.906131744384766
2024-02-13,95.40638732910156,137.98348999023438,103.20917510986328,105.10291290283203,45.24287414550781,32.39112854003906,39.63405990600586,55.47035217285156,162.87144470214844,134.38209533691406,135.47210693359375,15.239909172058105,31.750852584838867,33.100460052490234
2024-02-14,94.93565368652344,138.35911560058594,103.53826904296875,105.083984375,45.40453338623047,32.524269104003906,39.57730484008789,55.17186737060547,162.87144470214844,133.87899780273438,135.51878356933594,15.239909172058105,30.827428817749023,31.993877410888672
2024-02-15,97.65645599365234,143.06434631347656,105.11017608642578,108.15101623535156,46.193756103515625,33.60841369628906,40.85429000854492,57.877498626708984,164.24244689941406,134.78077697753906,136.60134887695312,15.607799530029297,31.890762329101562,33.47903060913086
2024-02-16,97.65645599365234,143.2218017578125,104.7029800415039,107.49785614013672,46.18424987792969,33.57988357543945,41.10969543457031,58.272274017333984,162.99609375,132.4551544189453,135.1819610595703,15.73656177520752,32.00270080566406,33.837886810302734
2024-02-19,,,,,,,,,,,,,,
2024-02-20,96.73383331298828,142.63829040527344,103.7276382446289,107.0907974243164,46.13670349121094,33.4087028503418,41.062400817871094,57.34793472290039,158.2801513671875,128.1741485595703,132.672119140625,15.69057559967041,31.816146850585938,32.89198684692383
2024-02-21,98.71086883544922,143.9720458984375,106.88094329833984,110.14838409423828,46.79280471801758,33.4087028503418,41.72453689575195,58.22413635253906,159.97579956054688,130.18650817871094,134.93756103515625,16.021678924560547,32.347816467285156,36.373291015625
2024-02-22,98.62613677978516,143.9627685546875,106.26543426513672,110.1862564086914,46.84035110473633,33.570369720458984,41.59211730957031,58.28190231323242,161.6136016845703,132.68299865722656,137.82333374023438,15.874520301818848,32.55302047729492,36.392791748046875
2024-02-23,97.760009765625,143.24957275390625,105.5931167602539,105.88859558105469,46.421966552734375,33.48478317260742,41.50698471069336,57.79084396362305,163.33810424804688,134.3916015625,138.28395080566406,15.865324974060059,32.59033203125,36.09049987792969
2024-02-26,98.14599609375,143.05506896972656,106.45482635498047,106.06846618652344,46.17473602294922,33.19948196411133,41.45969009399414,58.22413635253906,166.13201904296875,137.72337341308594,139.4119415283203,15.75495433807373,32.3851203918457,35.82720184326172
2024-02-27,97.93888854980469,140.9340362548828,105.68779754638672,107.85757446289062,46.07965087890625,33.24702835083008,41.92318344116211,58.34930419921875,164.86996459960938,135.7205047607422,136.62014770507812,15.791746139526367,32.68360900878906,35.6126708984375
2024-02-28,98.21190643310547,141.10073852539062,106.09498596191406,108.07528686523438,45.79438781738281,33.237518310546875,41.648868560791016,58.02193069458008,161.045166015625,132.1418914794922,132.76614379882812,15.773353576660156,32.88880920410156,35.671180725097656
