Date,GOOGL,META,DIS,NFLX,VZ,T,TMUS,CMCSA,CHTR,EA,TTWO
2024-09-17,158.51681518554688,534.638916015625,92.05777740478516,70.69100189208984,40.606727600097656,20.5819091796875,198.86898803710938,37.56865692138672,339.3500061035156,141.7471466064453,152.7100067138672
2024-09-18,159.0043182373047,536.2637939453125,92.77155303955078,69.0469970703125,40.4224853515625,20.534656524658203,192.9627685546875,38.08512496948242,339.6400146484375,139.61978149414062,153.3300018310547
2024-09-19,161.32257080078125,557.3475341796875,92.6426773071289,70.43199920654297,40.477760314941406,20.18501091003418,195.8668212890625,38.51552200317383,331.3399963378906,139.90806579589844,153.66000366210938
2024-09-20,162.76527404785156,559.5904541015625,92.9400863647461,70.10299682617188,40.837032318115234,20.35511016845703,195.6706085205078,38.362491607666016,330.3999938964844,138.72511291503906,148.77999877929688
2024-09-23,161.0340576171875,562.6408081054688,92.16683197021484,70.53700256347656,40.77254104614258,20.307859420776367,198.63352966308594,38.955474853515625,331.6199951171875,140.23611450195312,149.72999572753906
2024-09-24,161.47181701660156,561.5642700195312,92.88060760498047,72.22599792480469,41.141021728515625,20.402359008789062,197.63279724121094,39.54846954345703,323.3599853515625,140.802734375,150.89999389648438
2024-09-25,160.6758575439453,566.5286254882812,93.1086196899414,72.15599822998047,41.03969192504883,20.374008178710938,199.46746826171875,38.82157516479492,314.489990234375,140.6436767578125,150.77000427246094
2024-09-26,161.9095916748047,566.0601806640625,94.3775634765625,71.14299774169922,41.10417556762695,20.459056854248047,199.40859985351562,39.232845306396484,317.010009765625,142.7611083984375,151.69000244140625
2024-09-27,163.1234588623047,565.58154296875,95.1805648803711,70.73500061035156,41.352901458740234,20.6953067779541,201.3021240234375,39.825828552246094,326.2200012207031,143.79495239257812,153.0500030517578
2024-09-30,165.01390075683594,570.6456909179688,95.35901641845703,70.927001953125,41.3713264465332,20.789804458618164,202.45980834960938,39.950172424316406,324.0799865722656,142.5921173095703,153.7100067138672
2024-10-01,166.14813232421875,574.6630859375,93.23750305175781,70.61299896240234,41.64768600463867,20.91265296936035,202.20472717285156,39.883216857910156,328.95001220703125,141.4091339111328,150.47999572753906
2024-10-02,165.02381896972656,571.0145263671875,93.33663177490234,71.10900115966797,41.50029754638672,20.9693546295166,204.14730834960938,39.7964973449707,329.239990234375,142.35353088378906,151.3699951171875
2024-10-03,165.02381896972656,580.9432983398438,92.82112121582031,70.68000030517578,41.01205825805664,20.837053298950195,204.09823608398438,39.3243293762207,322.3900146484375,139.85836791992188,147.66000366210938
2024-10-04,166.2177734375,594.072021484375,94.32798767089844,71.97000122070312,40.698848724365234,20.704755783081055,204.34352111816406,39.69050216674805,326.32000732421875,141.85646057128906,151.69000244140625
2024-10-07,162.1583251953125,582.947021484375,91.59182739257812,70.19200134277344,40.38563537597656,20.5819091796875,204.392578125,39.08343505859375,324.57000732421875,142.0552978515625,152.2100067138672
2024-10-08,163.55130004882812,591.0315551757812,91.71080017089844,72.1760025024414,40.542240142822266,20.657508850097656,207.1789093017578,39.45923614501953,327.29998779296875,142.48277282714844,152.94000244140625
2024-10-09,161.0439910888672,588.6590576171875,92.7913818359375,72.74299621582031,40.634361267089844,20.723655700683594,208.08151245117188,39.892860412597656,334.0199890136719,142.89035034179688,153.86000061035156
2024-10-10,161.26287841796875,582.0,92.18665313720703,73.02899932861328,40.183414459228516,20.310176849365234,207.45362854003906,39.60377883911133,328.7799987792969,141.1307830810547,153.49000549316406
2024-10-11,162.4170379638672,588.100830078125,93.31680297851562,72.27899932861328,40.23019027709961,20.453746795654297,209.0135498046875,39.75794982910156,326.04998779296875,142.393310546875,155.08999633789062
2024-10-14,164.1283721923828,588.5692749023438,94.14955139160156,71.30000305175781,40.407955169677734,20.348464965820312,211.82931518554688,40.44210433959961,331.79998779296875,143.3177947998047,155.42999267578125
2024-10-15,164.62583923339844,584.4323120117188,93.4060287475586,70.5979995727539,40.92252731323242,20.587743759155273,212.92816162109375,40.57700729370117,331.94000244140625,145.55450439453125,156.0500030517578
2024-10-16,164.3273468017578,574.9820556640625,95.91416931152344,70.19999694824219,41.081573486328125,20.7791690826416,215.60655212402344,40.7119140625,330.2200012207031,144.18264770507812,154.91000366210938
2024-10-17,162.10858154296875,575.12158203125,95.70598602294922,68.76499938964844,41.02544021606445,20.798311233520508,217.75515747070312,40.6926383972168,327.5299987792969,143.3476104736328,154.7899932861328
2024-10-18,162.5961151123047,574.6630859375,96.43959045410156,76.38899993896484,41.15642166137695,20.913166046142578,218.9913330078125,40.403560638427734,325.6099853515625,143.49673461914062,155.27000427246094
2024-10-21,163.2428741455078,573.3571166992188,95.78529357910156,77.20700073242188,40.885101318359375,20.731311798095703,218.55967712402344,39.05452346801758,315.4100036621094,144.84869384765625,156.8800048828125
2024-10-22,164.3074493408203,580.1856689453125,95.90425109863281,76.42400360107422,38.826812744140625,20.57817268371582,214.8707275390625,40.03739547729492,329.82000732421875,144.858642578125,160.02000427246094
2024-10-23,161.9593505859375,561.923095703125,95.40857696533203,74.92900085449219,40.099212646484375,21.525724411010742,216.77406311035156,40.03739547729492,332.2200012207031,144.0037078857422,161.00999450683594
2024-10-24,161.899658203125,566.0003051757812,94.5758285522461,75.45500183105469,39.16362380981445,21.2481632232666,229.14572143554688,40.13375473022461,332.0199890136719,144.17269897460938,161.25999450683594
2024-10-25,164.43679809570312,571.453125,94.20902252197266,75.46800231933594,38.714542388916016,20.894023895263672,222.08181762695312,40.14339065551758,336.0,144.34170532226562,161.7899932861328
2024-10-28,165.87948608398438,576.3477172851562,95.3689193725586,74.91200256347656,38.939083099365234,21.162019729614258,223.50440979003906,40.316837310791016,329.6700134277344,143.32772827148438,160.75
2024-10-29,168.82456970214844,591.42041015625,95.29952239990234,75.94400024414062,38.66776657104492,21.22901725769043,221.77767944335938,40.5384635925293,327.2699890136719,144.75921630859375,162.27999877929688
2024-10-30,173.58047485351562,589.9450073242188,94.25859832763672,75.3740005493164,38.6209831237793,21.075878143310547,218.55967712402344,40.70227813720703,331.29998779296875,148.2584228515625,162.88999938964844
2024-10-31,170.2473602294922,565.8009033203125,95.3689193725586,75.60299682617188,39.416229248046875,21.573583602905273,218.94229125976562,42.08021545410156,327.6099853515625,149.9583282470703,161.72000122070312
2024-11-01,170.42645263671875,565.3822021484375,94.98228454589844,75.61000061035156,38.695831298828125,21.17159080505371,219.0600128173828,41.97422409057617,366.489990234375,150.36587524414062,163.77999877929688
2024-11-04,168.38681030273438,558.9225463867188,94.96246337890625,75.5510025024414,38.415157318115234,20.980165481567383,220.01168823242188,40.98171615600586,375.8299865722656,151.9862518310547,162.92999267578125
2024-11-05,168.88424682617188,570.6356811523438,95.79520416259766,76.39099884033203,38.602272033691406,21.104591369628906,222.81764221191406,41.010623931884766,382.3800048828125,154.58082580566406,164.02999877929688
2024-11-06,175.6201171875,570.2568359375,98.03568267822266,78.02100372314453,38.50871276855469,21.36301612854004,227.8016357421875,43.496700286865234,408.0199890136719,157.02630615234375,166.6199951171875
2024-11-07,179.83876037597656,589.8453369140625,98.07533264160156,79.65399932861328,37.95671081542969,21.095022201538086,227.1148681640625,42.5812873840332,393.0400085449219,159.05422973632812,179.1699981689453
2024-11-08,177.4508514404297,587.4927368164062,98.16455078125,79.50399780273438,37.87251281738281,21.382158279418945,230.8626708984375,42.31148147583008,393.7099914550781,156.9766082763672,177.89999389648438
2024-11-11,179.44078063964844,581.342041015625,99.98866271972656,80.54399871826172,37.835086822509766,21.353443145751953,233.81578063964844,42.59092330932617,396.0400085449219,158.4478302001953,179.38999938964844
2024-11-12,180.70437622070312,582.9869384765625,100.11753845214844,81.94999694824219,37.797664642333984,21.200302124023438,234.48292541503906,42.43674850463867,392.0,161.90724182128906,180.5500030517578
2024-11-13,177.9781951904297,578.1820068359375,101.83259582519531,83.0469970703125,38.48999786376953,21.343870162963867,236.327392578125,42.31148147583008,406.2200012207031,161.7581329345703,181.8699951171875
2024-11-14,174.69480895996094,575.3508911132812,108.17730712890625,83.72599792480469,38.23739242553711,21.296018600463867,233.2565460205078,41.89713668823242,394.25,163.14988708496094,181.47999572753906
2024-11-15,171.6204071044922,552.34326171875,114.0858154296875,82.39600372314453,38.96715545654297,21.707582473754883,231.156982421875,41.318973541259766,389.57000732421875,160.40618896484375,177.6199951171875
2024-11-18,174.41624450683594,552.6622314453125,112.55912017822266,84.70500183105469,39.528499603271484,22.004287719726562,232.55014038085938,41.434608459472656,385.0199890136719,163.04051208496094,182.92999267578125
2024-11-19,177.22201538085938,559.3313598632812,111.44879150390625,87.13200378417969,39.22911071777344,21.755435943603516,228.79254150390625,40.77936553955078,384.8399963378906,165.1479949951172,186.00999450683594
2024-11-20,175.09278869628906,563.7473754882812,113.27289581298828,88.38500213623047,39.50043487548828,21.851150512695312,231.01963806152344,41.42497253417969,389.1199951171875,165.7245635986328,185.5
2024-11-21,166.784912109375,561.3250122070312,113.72892761230469,89.74800109863281,39.76239776611328,21.994718551635742,232.108642578125,41.916404724121094,383.8399963378906,166.97711181640625,186.5800018310547
2024-11-22,163.92935180664062,557.3873291015625,114.65089416503906,89.77899932861328,40.37053298950195,22.18614387512207,233.77651977539062,41.88749694824219,388.2699890136719,165.68479919433594,188.14999389648438
2024-11-25,166.80479431152344,563.338623046875,114.99787139892578,86.55899810791016,41.147064208984375,22.109573364257812,235.4051513671875,41.62732696533203,384.4700012207031,163.16973876953125,187.6199951171875
2024-11-26,168.2674102783203,571.7421875,114.4526138305664,87.26000213623047,41.51194381713867,22.100000381469727,240.29103088378906,41.08771514892578,390.2900085449219,164.0445556640625,187.85000610351562
2024-11-27,168.37681579589844,567.4158935546875,116.58403778076172,87.73400115966797,41.52130126953125,22.272281646728516,242.41783142089844,41.010623931884766,389.80999755859375,162.32281494140625,185.55999755859375
2024-11-28,,,,,,,,,,,
2024-11-29,168.09823608398438,572.519775390625,116.45516967773438,88.68099975585938,41.4838752746582,22.16699981689453,243.14649963378906,41.6176872253418,396.9700012207031,162.8900909423828,188.3800048828125
2024-12-02,170.6254425048828,590.9718017578125,116.1478500366211,89.77400207519531,41.02544021606445,21.726722717285156,241.05905151367188,41.714054107666016,394.42999267578125,165.16917419433594,187.9499969482422
2024-12-03,170.4761962890625,611.7265014648438,115.4439697265625,90.21700286865234,41.00672912597656,22.722131729125977,241.08859252929688,41.299705505371094,397.6099853515625,166.90086364746094,188.05999755859375
2024-12-04,173.4909210205078,611.8560791015625,115.97931671142578,91.10600280761719,39.78111267089844,22.521137237548828,239.34579467773438,41.0009880065918,402.1199951171875,166.6221923828125,188.1999969482422
2024-12-05,171.76963806152344,607.0213012695312,115.4935531616211,91.78700256347656,39.809173583984375,22.80827522277832,240.1925811767578,41.23225784301758,404.1400146484375,164.83078002929688,190.02999877929688
2024-12-06,173.8292236328125,621.8148193359375,115.72156524658203,93.4739990234375,39.640769958496094,22.856128692626953,240.0350341796875,41.57914733886719,403.05999755859375,166.2141571044922,189.7100067138672
2024-12-09,174.6858367919922,611.6467895507812,113.619873046875,91.36900329589844,39.63141632080078,22.367996215820312,225.34423828125,37.62840270996094,365.9599914550781,164.82083129882812,187.89999389648438
2024-12-10,184.44761657714844,617.3787231445312,113.73884582519531,91.33499908447266,39.575279235839844,22.50199317932129,229.91294860839844,38.0909309387207,377.9599914550781,164.51231384277344,185.36000061035156
2024-12-11,194.6376953125,630.6968383789062,113.619873046875,93.65599822998047,39.28525161743164,22.473278045654297,230.74005126953125,38.26437759399414,378.489990234375,163.13888549804688,190.4600067138672
2024-12-12,191.2111358642578,628.812744140625,113.9073715209961,92.55500030517578,39.36945343017578,22.35842514038086,229.68649291992188,38.77508544921875,388.45001220703125,161.81521606445312,189.63999938964844
2024-12-13,189.07948303222656,618.405517578125,112.36083984375,91.88700103759766,39.55656814575195,22.616846084594727,228.37692260742188,38.46673583984375,379.7799987792969,156.868896484375,185.47999572753906
2024-12-16,195.89280700683594,622.7852783203125,111.63394927978516,92.10800170898438,38.24674987792969,21.860719680786133,225.9448699951172,37.4453239440918,378.9800109863281,155.6547088623047,187.17999267578125
2024-12-17,194.65762329101562,617.9964599609375,112.54007720947266,91.91300201416016,38.15319061279297,21.851150512695312,217.31942749023438,37.387508392333984,371.0299987792969,154.05239868164062,185.92999267578125
2024-12-18,187.66502380371094,595.79833984375,110.8771743774414,88.95500183105469,37.64797592163086,21.516155242919922,217.2997589111328,36.481727600097656,358.260009765625,149.20559692382812,181.89999389648438
