Date,CAT,DE,HON,GE,LMT,NOC,RTX,BA,MMM,ITW,EMR,ETN,PH,GD,UPS,FDX,CMI,DAL,LUV,UNP,NSC,CSX,ROP,ROK,OTIS
2024-07-24,329.85577392578125,362.98919677734375,195.03164672851562,161.06362915039062,494.5709533691406,431.0417175292969,101.82128143310547,180.07000732421875,100.26018524169922,232.2389678955078,111.14788055419922,294.78277587890625,521.4663696289062,277.60260009765625,117.30809783935547,290.0180969238281,273.0494384765625,42.15867614746094,25.859481811523438,229.29759216308594,214.35821533203125,32.454166412353516,527.9716796875,256.407958984375,89.0963134765625
2024-07-25,337.9637756347656,375.0760498046875,184.8076629638672,163.41555786132812,500.52264404296875,458.7788391113281,110.21330261230469,184.35000610351562,100.39613342285156,236.6353302001953,111.64476776123047,288.17083740234375,537.1026611328125,283.7559509277344,115.98470306396484,290.3195495605469,274.60107421875,42.679039001464844,27.288022994995117,227.3367156982422,215.86898803710938,32.845176696777344,536.8246459960938,264.13714599609375,90.65547180175781
2024-07-26,344.0300598144531,379.8518371582031,185.07240295410156,168.5164031982422,503.78656005859375,468.2650146484375,110.67952728271484,186.88999938964844,123.47782135009766,240.1873016357422,113.8369369506836,293.0019226074219,546.443115234375,283.1903076171875,117.5819091796875,291.8266296386719,281.5928955078125,43.3270263671875,26.46199607849121,232.17611694335938,239.421875,33.54899978637695,544.4072265625,270.024169921875,91.09397888183594
2024-07-29,338.1895751953125,370.2413024902344,183.8491668701172,168.57594299316406,506.5128173828125,465.3304443359375,111.15546417236328,185.42999267578125,121.53575134277344,240.70166015625,114.77227783203125,291.8408203125,540.4427490234375,282.30291748046875,117.3811264038086,290.9418029785156,282.3880310058594,42.39430618286133,25.567941665649414,233.90518188476562,239.81893920898438,33.6272087097168,541.5885620117188,265.31646728515625,90.65547180175781
2024-07-30,335.4312744140625,365.3279113769531,184.98110961914062,166.2041473388672,516.131591796875,474.533935546875,113.52542877197266,186.86000061035156,123.07969665527344,241.98272705078125,112.72624206542969,282.6214904785156,543.0931396484375,285.7355651855469,117.76445007324219,292.546142578125,280.2934265136719,42.59135437011719,26.277355194091797,237.07350158691406,241.8333282470703,34.233272552490234,540.7151489257812,268.4549560546875,91.42530059814453
2024-07-31,339.828857421875,365.5343017578125,186.9072265625,168.9034423828125,520.2210083007812,472.1842956542969,114.11791229248047,190.60000610351562,123.85652160644531,239.98353576660156,114.10000610351562,299.8893127441406,552.8966064453125,291.29400634765625,118.98746490478516,293.878173828125,282.9698791503906,42.38445281982422,26.180173873901367,238.32923889160156,241.68804931640625,34.31147766113281,540.6557006835938,271.5933837890625,92.08795166015625
2024-08-01,325.4189758300781,351.7080993652344,186.75205993652344,168.4568634033203,526.8831787109375,480.99774169921875,113.38945007324219,178.30999755859375,122.80780792236328,235.1116485595703,110.1833267211914,293.0904235839844,526.6686401367188,286.1646728515625,119.17910766601562,289.58056640625,296.8274230957031,40.88690948486328,25.616531372070312,236.1461639404297,238.68585205078125,33.988887786865234,540.3082885742188,257.9186706542969,91.89306640625
2024-08-02,314.9649658203125,347.6202087402344,185.93960571289062,159.0590057373047,526.7968139648438,482.157958984375,113.09806060791016,169.9499969482422,121.61341857910156,236.65472412109375,106.40304565429688,275.7537536621094,510.8746032714844,285.13092041015625,116.87913513183594,284.2037353515625,281.5734558105469,39.24158477783203,24.34347915649414,231.79940795898438,237.03038024902344,33.314395904541016,532.0011596679688,247.05105590820312,91.88331604003906
2024-08-05,310.9698486328125,338.86456298828125,182.30642700195312,157.1536102294922,523.5425415039062,480.28607177734375,111.86451721191406,167.02999877929688,121.00166320800781,232.29721069335938,103.65552520751953,269.0405578613281,498.85430908203125,278.80206298828125,115.01725006103516,275.2488708496094,274.0967712402344,37.36964797973633,23.031557083129883,226.873046875,233.3981475830078,32.25865936279297,513.6402587890625,241.98275756835938,91.0355224609375
2024-08-06,320.4324951171875,340.0634765625,181.47576904296875,161.03384399414062,519.8754272460938,474.33892822265625,111.11660766601562,165.0399932861328,121.2735595703125,231.33642578125,105.00981140136719,274.10504150390625,510.3918762207031,278.2949523925781,113.62995910644531,277.8157653808594,283.4644470214844,37.65536880493164,23.653505325317383,230.42774963378906,237.45887756347656,33.09933090209961,514.2456665039062,244.41946411132812,91.00627899169922
2024-08-07,319.8042297363281,339.98486328125,180.6724395751953,160.89492797851562,526.5471801757812,477.47821044921875,110.87378692626953,163.24000549316406,119.27320098876953,229.87098693847656,96.98159790039062,274.1346435546875,504.95318603515625,280.04052734375,112.55299377441406,270.4262390136719,283.1541442871094,36.76866912841797,23.634069442749023,228.77593994140625,233.69027709960938,32.86472702026367,511.3773193359375,242.85023498535156,90.10975646972656
2024-08-08,329.9736022949219,343.090087890625,182.40682983398438,164.348388671875,529.5325927734375,479.00885009765625,111.7965087890625,168.8699951171875,121.50659942626953,232.69512939453125,101.92127990722656,283.8095703125,559.7147827148438,283.5804138183594,115.19065856933594,270.90264892578125,288.2452392578125,39.02482986450195,24.508686065673828,232.3499755859375,235.68655395507812,33.48057556152344,519.0889282226562,252.57748413085938,90.26568603515625
2024-08-09,332.03497314453125,340.03399658203125,180.9553985595703,165.8568115234375,529.4943237304688,481.9532165527344,112.8163833618164,167.91000366210938,120.57440185546875,232.15164184570312,101.02493286132812,287.91644287109375,561.4192504882812,285.7160339355469,114.834716796875,269.7261657714844,285.07421875,38.71940994262695,24.615581512451172,229.4328155517578,233.3397216796875,33.2361946105957,522.8207397460938,251.61257934570312,91.01602935791016
2024-08-12,329.84600830078125,339.0316467285156,179.64089965820312,165.59878540039062,534.6107788085938,489.08978271484375,113.25345611572266,164.1300048828125,119.78785705566406,229.63804626464844,100.42086029052734,284.74737548828125,559.419189453125,283.970458984375,113.95852661132812,271.4179992675781,282.13592529296875,38.48296356201172,24.664173126220703,228.68902587890625,230.96365356445312,32.7474250793457,516.1611328125,247.8026123046875,89.93435668945312
2024-08-13,332.5650329589844,344.5149230957031,179.5861358642578,166.68051147460938,537.0203857421875,489.791748046875,113.50599670410156,168.75999450683594,121.72023010253906,231.71490478515625,101.42438507080078,291.6185607910156,563.1139526367188,284.9456481933594,115.44622039794922,275.25860595703125,282.91168212890625,38.91645812988281,24.703044891357422,229.19131469726562,233.09628295898438,32.47370910644531,521.073974609375,254.89361572265625,90.06103515625
2024-08-14,331.3773193359375,345.1929931640625,180.38031005859375,166.67056274414062,540.668212890625,492.3460998535156,114.2733383178711,168.5,122.51648712158203,231.61788940429688,100.83007049560547,294.4913635253906,569.8729248046875,286.4376525878906,115.38233184814453,275.4822082519531,283.1541442871094,38.11842727661133,24.664173126220703,233.0068359375,235.6281280517578,32.61056900024414,524.031494140625,255.794677734375,89.75894165039062
2024-08-15,339.2791748046875,366.7921447753906,181.1653594970703,168.64540100097656,537.85546875,491.0787048339844,114.96294403076172,176.41000366210938,123.47782135009766,233.170654296875,101.60951232910156,298.5982666015625,582.1395263671875,288.6025695800781,117.32637023925781,276.30865478515625,290.727783203125,39.5864143371582,25.791458129882812,235.4120635986328,234.82960510253906,32.8745002746582,542.4619140625,258.39013671875,90.83086395263672
2024-08-16,337.15887451171875,371.3713684082031,182.19334411621094,168.12936401367188,537.7019653320312,493.9645080566406,115.17777252197266,179.99000549316406,123.37101745605469,234.80108642578125,100.94851684570312,292.89202880859375,574.8092041015625,289.22662353515625,118.33031463623047,277.494873046875,292.52178955078125,39.556854248046875,25.587379455566406,236.20413208007812,234.1382293701172,32.66921615600586,544.37744140625,257.2834167480469,90.14588165283203
2024-08-19,338.3073425292969,366.44818115234375,182.68899536132812,169.6278533935547,536.0316162109375,492.2193298339844,115.5683822631836,179.63999938964844,123.40013885498047,235.4998321533203,101.68294525146484,293.25732421875,577.8634643554688,288.26123046875,119.18992614746094,280.4312438964844,292.2018127441406,39.872127532958984,25.976097106933594,237.69171142578125,234.84909057617188,32.88427734375,545.7471313476562,259.74176025390625,90.67430877685547
2024-08-20,336.982177734375,366.13372802734375,183.63438415527344,168.6950225830078,534.7068481445312,495.3099670410156,115.17777252197266,172.10000610351562,124.00218200683594,236.1986083984375,100.9779052734375,292.4576721191406,573.7154541015625,288.4562683105469,119.12522888183594,280.4506530761719,291.22235107421875,39.52729797363281,25.772018432617188,238.10707092285156,234.45957946777344,32.82563018798828,543.3353881835938,259.9474182128906,90.76237487792969
2024-08-21,336.65826416015625,370.51641845703125,184.87347412109375,169.89581298828125,531.5869140625,494.1595153808594,114.5040054321289,173.42999267578125,125.48787689208984,239.35269165039062,101.85919952392578,295.86358642578125,577.311767578125,286.7691955566406,118.21939849853516,283.44537353515625,294.47100830078125,39.5864143371582,25.830326080322266,237.36326599121094,235.1996612548828,33.03091049194336,547.3350830078125,260.0845031738281,91.94644165039062
2024-08-22,336.0594787597656,370.064453125,183.69862365722656,168.3873748779297,534.7261352539062,496.8600769042969,115.24613189697266,172.75999450683594,124.8761215209961,238.5859832763672,102.19214630126953,293.8891906738281,578.651611328125,286.1646728515625,117.23963928222656,286.12890625,296.5752868652344,39.547000885009766,26.170454025268555,236.0012969970703,230.88577270507812,32.483489990234375,541.866455078125,257.6164245605469,91.71158599853516
2024-08-23,341.9981689453125,374.5748596191406,185.8463897705078,169.9156494140625,532.786865234375,496.577392578125,115.73438262939453,174.9600067138672,126.76966094970703,239.70208740234375,102.46632385253906,296.1696472167969,585.07568359375,284.2142639160156,118.28409576416016,288.9485778808594,301.7456970214844,40.76868438720703,27.38520050048828,238.44515991210938,234.34271240234375,32.93315124511719,543.7025756835938,265.4028015136719,92.1812973022461
2024-08-26,344.6975402832031,376.45184326171875,187.10386657714844,169.9156494140625,535.753173828125,499.1706848144531,115.91014099121094,173.47999572753906,128.72219848632812,241.2645721435547,102.73072814941406,293.1191101074219,582.5435180664062,283.7754821777344,119.4764633178711,289.0069274902344,302.565185546875,40.374595642089844,27.40463638305664,239.40142822265625,236.0176544189453,32.91359329223633,542.6207885742188,262.5820617675781,91.64309692382812
2024-08-27,344.65826416015625,369.4649963378906,189.17819213867188,169.68740844726562,537.970703125,499.5997009277344,116.68158721923828,173.0500030517578,128.2828826904297,241.91482543945312,101.70252990722656,292.2503662109375,581.400634765625,282.99530029296875,118.21939849853516,286.7317199707031,298.87762451171875,40.20710372924805,28.288969039916992,241.82598876953125,242.3667449951172,32.82563018798828,547.05712890625,257.90045166015625,91.13422393798828
2024-08-28,341.7920227050781,371.4008483886719,188.1593780517578,170.5607147216797,541.397705078125,500.691650390625,117.9998550415039,170.7100067138672,128.48789978027344,241.22573852539062,101.75150299072266,289.85137939453125,580.9560546875,289.2754211425781,117.56314086914062,287.92767333984375,298.5849609375,39.83272171020508,27.8710994720459,244.0669708251953,243.7300567626953,32.96247863769531,546.1937255859375,256.5390319824219,91.40824127197266
2024-08-29,345.1687316894531,375.20379638671875,190.4631805419922,172.2576904296875,544.1527709960938,506.3365173339844,119.41578674316406,172.25999450683594,129.75706481933594,243.05027770996094,101.92774963378906,297.2457580566406,584.12744140625,290.43585205078125,117.36902618408203,288.04437255859375,301.7456970214844,40.94602966308594,27.929405212402344,244.5789337158203,245.4147491455078,33.17753601074219,549.6575317382812,261.0345458984375,91.81922912597656
2024-08-30,349.546630859375,379.0558776855469,190.83035278320312,173.28973388671875,545.352783203125,510.0998229980469,120.44110107421875,173.74000549316406,131.49484252929688,245.70941162109375,103.20075225830078,303.01116943359375,592.9998168945312,291.9278564453125,118.82020568847656,290.4945373535156,305.19915771484375,41.86228561401367,28.10433006286621,248.68663024902344,249.4462127685547,33.618988037109375,550.2429809570312,266.43115234375,92.66079711914062
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,333.978515625,379.0067443847656,188.03091430664062,162.95909118652344,547.5439453125,511.6071472167969,118.14633178710938,161.02000427246094,127.74595642089844,242.40975952148438,99.90074920654297,286.03082275390625,568.4478149414062,287.5981140136719,117.84967803955078,285.35107421875,296.8777770996094,41.744056701660156,28.745716094970703,247.8320770263672,247.88816833496094,33.92310333251953,548.20849609375,256.0982666015625,92.99351501464844
2024-09-04,330.552734375,385.1582336425781,188.655029296875,165.0926971435547,554.8417358398438,512.576171875,118.26351165771484,163.22000122070312,129.0150909423828,237.5087432861328,98.76484680175781,285.0830383300781,570.02880859375,287.04229736328125,119.16220092773438,284.7287902832031,294.3511047363281,41.744056701660156,28.853267669677734,248.3079071044922,252.8837127685547,34.19778060913086,554.3121948242188,251.37750244140625,92.24002838134766
