Date,JNJ,PFE,MRK,ABBV,LLY,BMY,GILD,AMGN,MDT,SYK,ISRG,DHR,TMO,UNH,HUM,CI,HCA,CVS,ZBH,REGN
2023-10-23,141.2545166015625,26.74187469482422,97.0846939086914,134.90878295898438,567.620361328125,50.78057098388672,72.30854034423828,254.69313049316406,67.790283203125,258.7183837890625,272.5899963378906,201.9764404296875,458.968994140625,499.483154296875,503.4239807128906,288.8595275878906,237.1033935546875,63.5042839050293,103.31144714355469,791.1521606445312
2023-10-24,141.10519409179688,26.386354446411133,96.78407287597656,136.38157653808594,583.1533813476562,50.88938522338867,72.85860443115234,257.5473327636719,67.38760375976562,260.180908203125,277.3900146484375,194.83969116210938,455.4408874511719,502.7679748535156,504.2735595703125,292.3042297363281,226.45567321777344,63.48588180541992,102.99705505371094,799.8439331054688
2023-10-25,141.42247009277344,26.646488189697266,97.34770202636719,135.40281677246094,577.2767944335938,51.333717346191406,73.08235931396484,253.85372924804688,66.8631820678711,254.29135131835938,266.6099853515625,190.69229125976562,430.5151672363281,507.7572937011719,510.54345703125,291.58453369140625,221.77145385742188,63.08086395263672,101.8181381225586,792.6438598632812
2023-10-26,139.02450561523438,27.019350051879883,99.15130615234375,135.34689331054688,559.2042236328125,48.032981872558594,73.18490600585938,251.56851196289062,65.89862823486328,253.82022094726562,259.510009765625,191.71182250976562,437.45220947265625,505.9856262207031,501.3633117675781,291.901123046875,218.2779998779297,62.574607849121094,101.30729675292969,787.6417236328125
2023-10-27,135.85214233398438,26.10887908935547,96.58680725097656,129.50234985351562,551.4574584960938,46.26472854614258,71.43220520019531,243.9760284423828,65.01836395263672,257.0889587402344,258.9800109863281,185.9707489013672,428.75604248046875,502.4423522949219,498.2576599121094,290.9608154296875,221.7025909423828,61.01898193359375,101.37606048583984,770.9044189453125
2023-10-30,137.18643188476562,26.490407943725586,96.45529174804688,132.26150512695312,556.8516235351562,46.473289489746094,72.50432586669922,245.48704528808594,65.52405548095703,257.7465515136719,258.489990234375,183.2190399169922,431.4394226074219,507.5466003417969,505.855712890625,292.8606872558594,219.7836151123047,62.60222625732422,101.59219360351562,773.3806762695312
2023-10-31,138.40872192382812,26.49907875061035,96.47406005859375,131.5996856689453,545.2562255859375,46.727195739746094,73.2221908569336,238.50083923339844,66.07656860351562,265.2459716796875,262.2200012207031,190.06869506835938,442.03387451171875,512.8807373046875,511.4419250488281,296.6795349121094,222.5390625,63.522705078125,102.5746078491211,775.5885009765625
2023-11-01,138.73526000976562,26.45572280883789,96.61498260498047,132.80215454101562,545.7778930664062,46.50049591064453,74.76048278808594,243.29510498046875,66.34812927246094,267.0422668457031,270.4599914550781,188.0692138671875,438.3963623046875,509.0885314941406,477.914794921875,296.88104248046875,221.77145385742188,63.26496505737305,103.2230224609375,786.90576171875
2023-11-02,140.1815185546875,26.447050094604492,96.61498260498047,133.5385284423828,571.2033081054688,46.36447525024414,75.73007202148438,248.65834045410156,67.50933074951172,273.10845947265625,277.8900146484375,191.01893615722656,444.816650390625,513.4266357421875,470.1410217285156,305.9771728515625,224.29071044921875,64.10260009765625,108.2628402709961,814.27392578125
2023-11-03,141.2078399658203,27.106060028076172,97.11285400390625,131.82337951660156,558.918701171875,47.89695739746094,76.065673828125,251.70835876464844,67.9494857788086,271.1355285644531,278.5199890136719,195.8592529296875,451.9424743652344,508.4181213378906,465.8536682128906,298.0708312988281,227.1641845703125,64.66410064697266,106.83832550048828,812.3944091796875
2023-11-06,141.5437469482422,27.036691665649414,98.01465606689453,131.6183319091797,585.8699951171875,47.86975860595703,75.64615631103516,254.4785919189453,68.75482940673828,271.7440490722656,277.260009765625,193.53314208984375,452.2207946777344,510.86962890625,475.91278076171875,294.41510009765625,227.32167053222656,65.42811584472656,107.37865447998047,827.8187866210938
2023-11-07,140.7973175048828,27.097389221191406,97.69527435302734,132.51318359375,590.5358276367188,47.41636276245117,75.15204620361328,252.87428283691406,67.87456512451172,269.93798828125,278.69000244140625,196.2353973388672,456.414794921875,515.0546875,486.5285949707031,283.0832824707031,229.39805603027344,64.66410064697266,104.06790161132812,826.2077026367188
2023-11-08,140.28414916992188,26.724529266357422,98.07102966308594,132.39199829101562,609.4351806640625,47.534236907958984,72.62554168701172,254.87973022460938,67.15348052978516,269.7220458984375,277.92999267578125,194.81993103027344,451.51519775390625,514.0011596679688,476.8406066894531,283.39031982421875,227.8629150390625,63.28336715698242,103.0167007446289,818.2518310546875
2023-11-09,137.55029296875,26.08300018310547,96.1734848022461,128.6727294921875,582.0606689453125,45.711578369140625,69.90324401855469,246.29852294921875,65.63642120361328,265.85455322265625,272.3999938964844,193.53314208984375,441.5369567871094,516.1751708984375,483.5987243652344,277.21112060546875,223.9364471435547,61.433204650878906,102.28971862792969,795.8462524414062
2023-11-10,137.39170837402344,25.90723991394043,95.24349212646484,129.1854248046875,588.3505859375,45.8929443359375,70.77960205078125,249.3299102783203,66.18893432617188,268.5833740234375,277.489990234375,194.99807739257812,445.67132568359375,518.29150390625,481.57708740234375,281.3370056152344,229.11268615722656,62.29844284057617,103.56685638427734,794.5333862304688
2023-11-13,137.7462615966797,25.467832565307617,96.2580337524414,129.2320556640625,603.11572265625,45.4758186340332,69.85661315917969,248.75161743164062,67.4999771118164,276.6520690917969,282.4800109863281,193.9884490966797,442.4114990234375,519.5940551757812,485.52264404296875,282.21014404296875,226.32774353027344,62.408905029296875,103.95983123779297,792.3058471679688
2023-11-14,137.77423095703125,25.71390151977539,95.9762191772461,128.69140625,602.3663330078125,45.81133270263672,69.66084289550781,251.85763549804688,67.9775619506836,277.8201599121094,291.6199951171875,201.4518280029297,456.43475341796875,517.5733032226562,490.21044921875,278.333740234375,233.79685974121094,63.05324172973633,106.17027282714844,789.3223266601562
2023-11-15,138.83792114257812,26.531192779541016,95.20592498779297,128.2626190185547,580.3946533203125,46.76346206665039,69.95917510986328,254.66519165039062,69.31669616699219,278.4189453125,293.2200012207031,206.04470825195312,467.6453552246094,515.610107421875,494.93719482421875,271.521240234375,237.23130798339844,63.633155822753906,108.55755615234375,788.0095825195312
2023-11-16,140.05087280273438,26.162094116210938,95.80712127685547,128.89646911621094,580.601806640625,46.101505279541016,69.4743881225586,252.87904357910156,70.12206268310547,286.183349609375,303.95001220703125,206.9850311279297,469.5634460449219,516.96044921875,500.9140319824219,270.81121826171875,236.5916748046875,62.823123931884766,109.58910369873047,792.1466674804688
2023-11-17,139.76162719726562,26.293912887573242,95.5816650390625,128.91513061523438,583.5208129882812,46.101505279541016,70.34142303466797,249.4853973388672,70.00969696044922,283.0716857910156,305.2799987792969,205.66851806640625,463.5506896972656,513.579833984375,486.440673828125,271.1181945800781,242.45677185058594,63.338600158691406,109.70700073242188,798.004150390625
2023-11-20,140.9937286376953,26.346643447875977,96.45529174804688,128.9244384765625,589.3292846679688,44.342323303222656,70.85417175292969,249.44781494140625,70.38428497314453,283.9649658203125,311.3399963378906,208.88552856445312,466.1446228027344,512.4402465820312,490.0541076660156,272.787841796875,244.4544219970703,62.832340240478516,110.52240753173828,797.218505859375
2023-11-21,142.13172912597656,26.62786293029785,96.0137939453125,129.31593322753906,584.3984985351562,43.96146774291992,69.63288879394531,247.06942749023438,73.62442016601562,288.2544860839844,311.82000732421875,215.64610290527344,479.4224853515625,516.7401123046875,495.21063232421875,274.88909912109375,244.60203552246094,62.666656494140625,110.91535949707031,794.424072265625
2023-11-22,141.84959411621094,26.645437240600586,95.51591491699219,129.07359313964844,586.8539428710938,44.8138542175293,70.5744857788086,248.7333221435547,73.39030456542969,288.6372985839844,315.79998779296875,219.05116271972656,484.53082275390625,520.7334594726562,503.5411682128906,276.63543701171875,248.98117065429688,63.642364501953125,111.82902526855469,795.3190307617188
2023-11-23,,,,,,,,,,,,,,,,,,,,
2023-11-24,143.42967224121094,26.803619384765625,95.69439697265625,129.25999450683594,592.7808227539062,45.122161865234375,70.2761459350586,249.5511932373047,73.95219421386719,288.23486328125,318.010009765625,219.16004943847656,487.76080322265625,523.9320068359375,506.13897705078125,276.1940612792969,248.1643829345703,63.90009689331055,111.4360580444336,793.89697265625
2023-11-27,142.28224182128906,26.48725128173828,95.28108215332031,129.6514892578125,583.34326171875,44.451133728027344,69.8472900390625,248.4324951171875,73.98026275634766,288.5489807128906,314.9800109863281,217.76437377929688,487.1148376464844,520.57080078125,498.7655029296875,274.66845703125,247.36729431152344,63.2741584777832,111.83885192871094,793.6781005859375
2023-11-28,142.61141967773438,26.09178924560547,94.10684967041016,128.71005249023438,583.4122924804688,44.36045455932617,69.46505737304688,249.60760498046875,73.6337661743164,286.664306640625,310.95001220703125,216.5369873046875,482.93072509765625,517.640380859375,498.5115966796875,274.4957275390625,242.72244262695312,63.80805206298828,111.10202026367188,796.7213134765625
2023-11-29,143.06288146972656,26.434520721435547,94.99925994873047,129.10153198242188,583.668701171875,44.179100036621094,70.13630676269531,250.6228790283203,73.84917449951172,288.951416015625,310.760009765625,220.25875854492188,489.8876647949219,512.3253784179688,471.12738037109375,252.2255401611328,245.11376953125,61.58047866821289,111.91744232177734,804.1301879882812
2023-11-30,145.46119689941406,26.77725601196289,96.26742553710938,132.72756958007812,582.8599853515625,44.7775764465332,71.4135513305664,253.48074340820312,74.23312377929688,290.8753356933594,310.8399963378906,221.0407257080078,492.710205078125,529.553466796875,473.52008056640625,252.2351837158203,246.491455078125,62.5469856262207,114.26542663574219,819.2662353515625
2023-12-01,148.95994567871094,25.40631675720215,97.1880111694336,133.67837524414062,575.9569091796875,45.43048095703125,72.39246368408203,256.122314453125,74.9073715209961,292.3084716796875,315.20001220703125,221.20899963378906,493.0779113769531,525.7770385742188,483.6280517578125,258.12652587890625,248.341552734375,63.03483963012695,115.89624786376953,810.3656005859375
2023-12-04,149.4302215576172,25.73147964477539,98.6910171508789,134.36814880371094,577.57421875,45.3216552734375,73.03572082519531,256.2069396972656,74.69197845458984,285.59442138671875,311.8399963378906,219.8727264404297,492.292724609375,526.8533325195312,480.4736022949219,252.26394653320312,253.04544067382812,63.03483963012695,114.83523559570312,818.7789306640625
2023-12-05,149.11981201171875,25.56450653076172,99.79009246826172,134.75965881347656,580.010009765625,45.54835891723633,73.6697006225586,254.636962890625,73.81171417236328,285.16253662109375,309.5199890136719,217.21006774902344,488.57574462890625,528.7559204101562,488.6478576660156,248.5042724609375,248.48915100097656,65.37286376953125,113.7840347290039,816.3723754882812
2023-12-06,147.3046112060547,25.300861358642578,99.22645568847656,136.44683837890625,581.0947875976562,45.23098373413086,73.98668670654297,253.20806884765625,74.01773071289062,282.5710754394531,310.260009765625,218.51661682128906,490.77215576171875,528.0545654296875,472.4848937988281,248.22471618652344,248.37107849121094,67.65567779541016,114.08858489990234,831.140380859375
2023-12-07,146.15719604492188,25.160253524780273,97.58255004882812,137.92893981933594,580.1283569335938,45.48488235473633,72.765380859375,255.05059814453125,74.49532318115234,284.05328369140625,311.55999755859375,216.69534301757812,491.0604248046875,526.84375,469.0667419433594,248.6585235595703,249.90621948242188,68.12512969970703,115.22820281982422,844.4962768554688
2023-12-08,145.2354736328125,25.29207420349121,97.4604263305664,139.1500244140625,589.7730102539062,45.620906829833984,73.6697006225586,252.99185180664062,74.30802917480469,283.7784423828125,310.4200134277344,215.27989196777344,486.75701904296875,528.2850952148438,470.3558044433594,249.48757934570312,253.42919921875,69.12845611572266,115.238037109375,835.5062255859375
2023-12-11,145.83740234375,25.169042587280273,98.0428466796875,140.97702026367188,575.9569091796875,46.32819747924805,74.667236328125,255.83090209960938,74.65452575683594,287.63604736328125,315.42999267578125,219.10064697265625,491.9449157714844,522.43310546875,465.4629821777344,291.10418701171875,257.8476867675781,67.89500427246094,115.90607452392578,843.7405395507812
2023-12-12,145.84683227539062,25.11631202697754,98.03345489501953,142.84130859375,576.6670532226562,45.80225372314453,75.34782409667969,257.5699768066406,74.99164581298828,289.1084899902344,320.7099914550781,217.51690673828125,494.31024169921875,524.3933715820312,470.6683654785156,286.0334777832031,258.8121337890625,67.73851776123047,115.3853988647461,858.9959106445312
2023-12-13,146.52398681640625,23.428998947143555,100.61673736572266,143.8293914794922,589.230712890625,47.02643966674805,77.4641342163086,264.7427062988281,76.69600677490234,293.03485107421875,328.9599914550781,224.55465698242188,515.3500366210938,527.5548706054688,476.674560546875,286.486572265625,264.6018371582031,69.3033447265625,115.82747650146484,871.2877807617188
