Date,PG,KO,PEP,WMT,COST,MO,PM,MDLZ,KMB,CL,KHC,GIS,HSY,SYY,KR,TAP,STZ,EL,CPB,CHD
2024-08-08,165.4987335205078,65.8066635131836,163.1051483154297,66.81620025634766,833.96435546875,46.11740493774414,110.85746765136719,67.78032684326172,133.3878631591797,99.78638458251953,32.43389129638672,65.46984100341797,192.76272583007812,73.04291534423828,52.628597259521484,50.183414459228516,231.96640014648438,89.03074645996094,46.487361907958984,100.38113403320312
2024-08-09,165.17910766601562,65.7587890625,163.12408447265625,67.10257720947266,849.3634033203125,46.09912109375,110.5905532836914,67.24024200439453,132.5096435546875,99.16459655761719,32.489158630371094,65.54570007324219,192.1904296875,73.12024688720703,52.241050720214844,50.297340393066406,233.4556884765625,86.55498504638672,46.658302307128906,100.42041778564453
2024-08-12,161.56637573242188,65.2704849243164,162.2062225341797,67.84323120117188,857.9471435546875,45.98942947387695,110.66679382324219,66.81590270996094,130.60206604003906,98.39707946777344,31.475887298583984,64.76810455322266,189.49118041992188,72.74319458007812,51.58222961425781,49.3764533996582,230.93167114257812,83.69084930419922,46.003013610839844,99.00617980957031
2024-08-13,162.03128051757812,65.54814910888672,163.1051483154297,67.28033447265625,859.1890869140625,46.720726013183594,112.40180206298828,67.83818817138672,130.73428344726562,97.72672271728516,31.844348907470703,65.62156677246094,190.24468994140625,72.86888122558594,50.971839904785156,50.30683517456055,232.18882751464844,89.2443618774414,46.25943374633789,98.38744354248047
2024-08-14,163.49380493164062,65.66304779052734,164.37313842773438,67.8037338256836,857.0928344726562,46.793853759765625,111.7249526977539,68.6676025390625,132.98182678222656,99.2714614868164,31.770660400390625,66.75950622558594,191.341552734375,73.4876480102539,51.059043884277344,49.77519226074219,234.1213836669922,88.9627914428711,47.13315200805664,98.68208312988281
2024-08-15,162.64146423339844,65.73006439208984,163.24710083007812,72.2673568725586,871.6373901367188,46.38249969482422,112.38272857666016,67.78032684326172,133.88836669921875,98.55253601074219,31.494314193725586,65.19483184814453,187.57403564453125,73.24593353271484,51.556182861328125,50.85746765136719,238.16131591796875,92.3706283569336,46.47785568237305,98.47920227050781
2024-08-16,162.6124267578125,66.2375259399414,163.34170532226562,72.74073791503906,864.9215087890625,46.91268539428711,112.5447769165039,67.62602233886719,134.53053283691406,99.08688354492188,31.890413284301758,65.4603500366211,185.8451690673828,74.02906036376953,51.84861755371094,50.914424896240234,238.6080322265625,92.20557403564453,46.62981033325195,98.4989013671875
2024-08-19,163.12574768066406,66.04602813720703,164.4772491455078,73.00814056396484,866.6699829101562,46.91268539428711,112.91656494140625,68.3686294555664,135.474853515625,98.95085906982422,32.57206344604492,66.20950317382812,189.37977600097656,74.35777282714844,51.4294548034668,51.30366516113281,235.94711303710938,90.14728546142578,47.437049865722656,98.64663696289062
2024-08-20,165.05322265625,66.42901611328125,166.3981170654297,73.8202133178711,870.4949340820312,47.02238082885742,113.42180633544922,68.4554443359375,136.21142578125,100.12641906738281,32.50758361816406,66.33277893066406,190.0905303955078,74.00005340576172,50.72761535644531,51.009361267089844,236.03453063964844,88.32200622558594,47.83591842651367,100.09442138671875
2024-08-21,164.81106567382812,66.6109390258789,165.7925262451172,74.51345825195312,875.680908203125,47.3606071472168,114.3941650390625,68.57115936279297,136.53250122070312,100.52474212646484,32.645755767822266,66.97760772705078,189.6679229736328,74.57047271728516,51.38071823120117,50.57265853881836,237.6757354736328,88.84629821777344,48.04484558105469,100.83309173583984
2024-08-22,164.80136108398438,66.38114929199219,166.2940216064453,74.85018157958984,871.8460693359375,47.37888717651367,114.4894790649414,68.3107681274414,136.55140686035156,100.9910888671875,32.719451904296875,67.01554107666016,187.83335876464844,75.00555419921875,50.903076171875,50.81949234008789,236.66575622558594,88.7783203125,48.054344177246094,101.08916473388672
2024-08-23,163.85218811035156,66.82157897949219,166.41702270507812,74.96900939941406,873.4853515625,47.93650436401367,114.53715515136719,68.69654083251953,135.6165008544922,101.24368286132812,33.078704833984375,67.16727447509766,188.57296752929688,74.5994873046875,50.63988494873047,51.10430145263672,238.10302734375,90.97254943847656,48.244285583496094,100.61641693115234
2024-08-26,164.99510192871094,67.82691192626953,166.5116729736328,75.29582977294922,886.69873046875,48.18331527709961,115.58575439453125,68.85084533691406,136.1170196533203,102.0986328125,33.09712219238281,67.31900024414062,188.64981079101562,74.43511962890625,51.439208984375,51.15176773071289,236.09278869628906,91.74925994873047,47.90239334106445,100.27169799804688
2024-08-27,163.92967224121094,68.45884704589844,165.87767028808594,75.39485931396484,902.9821166992188,48.457550048828125,116.69155883789062,68.71582794189453,135.55039978027344,102.90499877929688,32.9221076965332,67.35693359375,183.57843017578125,73.67133331298828,51.39046859741211,50.83847427368164,233.0531005859375,90.16670227050781,47.332584381103516,99.62167358398438
2024-08-28,163.7456512451172,68.69821166992188,164.5718536376953,75.34534454345703,882.2677612304688,48.6495246887207,116.84408569335938,68.71582794189453,135.85260009765625,102.7787094116211,32.59969711303711,67.8595199584961,184.02023315429688,74.125732421875,51.916847229003906,50.75303268432617,233.43186950683594,89.70067596435547,47.64597702026367,100.03533172607422
2024-08-29,164.68515014648438,68.9854507446289,162.8402099609375,75.68206024169922,880.8570556640625,48.777496337890625,116.82502746582031,68.21432495117188,135.24822998046875,102.79814147949219,32.47994613647461,67.66986083984375,184.12588500976562,74.95719909667969,51.17601776123047,50.933414459228516,231.1011505126953,87.93365478515625,46.77226257324219,99.2474136352539
2024-08-30,166.14768981933594,69.38758850097656,163.58775329589844,76.48423767089844,886.569580078125,49.15229034423828,117.53045654296875,69.25591278076172,136.60809326171875,103.46849822998047,33.01103591918945,68.55177307128906,185.43215942382812,75.38259887695312,51.86811065673828,51.6609001159668,233.76206970214844,89.64519500732422,47.21862030029297,100.34064483642578
2024-09-02,,,,,,,,,,,,,,,,,,,,
2024-09-03,169.03399658203125,69.90463256835938,167.99728393554688,76.42481231689453,872.8495483398438,49.42652130126953,119.83740234375,69.68026733398438,139.14834594726562,104.71206665039062,33.16011047363281,68.87419128417969,189.5430450439453,75.67263793945312,52.34575271606445,54.46553421020508,239.6568603515625,90.49606323242188,48.7666130065918,103.69912719726562
2024-09-04,170.37062072753906,69.47376251220703,168.9246063232422,76.494140625,884.2249755859375,50.011558532714844,120.69535827636719,72.59284210205078,140.09268188476562,105.67388916015625,33.60733413696289,69.77506256103516,190.83970642089844,76.1270523071289,52.01432800292969,53.36473846435547,239.4917755126953,90.37870025634766,49.042022705078125,104.61507415771484
2024-09-05,169.95413208007812,68.14288330078125,169.6626739501953,76.21685028076172,880.2112426757812,49.609344482421875,119.33216857910156,72.39995574951172,139.8093719482422,105.44071197509766,33.66324234008789,70.65697479248047,190.27304077148438,76.35909271240234,52.02407455444336,53.42217254638672,241.12326049804688,88.09012603759766,48.757118225097656,103.8960952758789
2024-09-06,170.0703582763672,68.1141586303711,169.0858154296875,75.89994812011719,870.9718627929688,49.079158782958984,119.9327392578125,72.63142395019531,139.8855438232422,104.789794921875,33.393035888671875,71.17852020263672,191.90586853027344,75.97236633300781,50.95181655883789,53.38388442993164,241.82247924804688,85.57662963867188,49.27944564819336,103.5907974243164
2024-09-09,170.52557373046875,68.79395294189453,169.89627075195312,76.59317779541016,890.65283203125,49.48136901855469,121.49612426757812,73.01719665527344,140.1426544189453,104.06114196777344,33.58870315551758,71.26387786865234,195.21954345703125,75.8080062866211,50.65938186645508,53.54660415649414,243.64822387695312,84.99959564208984,49.136993408203125,104.00444030761719
2024-09-10,172.20123291015625,68.50672149658203,169.53395080566406,78.04898071289062,888.467041015625,49.435665130615234,120.82882690429688,72.45782470703125,139.25709533691406,103.79882049560547,33.09489059448242,70.9604263305664,194.81614685058594,75.89501953125,50.981056213378906,52.40752029418945,242.28863525390625,83.25871276855469,48.52919387817383,104.33930206298828
2024-09-11,168.452880859375,68.05671691894531,167.5984344482422,78.07868957519531,894.5374145507812,48.60380935668945,119.40843200683594,71.70556640625,136.35293579101562,103.1090316772461,32.759464263916016,69.33885955810547,190.77247619628906,73.6810073852539,50.201229095458984,51.536460876464844,241.60882568359375,82.66212463378906,46.66779708862305,101.69979858398438
2024-09-12,168.01699829101562,68.20033264160156,169.00001525878906,78.89077758789062,909.0721435546875,48.119327545166016,118.8269271850586,71.73450469970703,135.57217407226562,103.31304931640625,32.79673385620117,69.23453521728516,190.61880493164062,74.41577911376953,53.80792236328125,51.98634719848633,244.44456481933594,82.34916687011719,47.27560043334961,101.98542022705078
2024-09-13,168.60784912109375,68.84141540527344,169.10488891601562,79.82170104980469,910.0357666015625,48.41184616088867,119.75161743164062,72.58319854736328,136.6576690673828,102.72042846679688,33.16011047363281,69.8983383178711,192.89515686035156,73.98072052001953,54.500022888183594,52.589393615722656,245.27972412109375,82.70125579833984,48.51969528198242,102.468017578125
2024-09-16,171.66851806640625,69.506591796875,168.96188354492188,79.7820816040039,901.9586791992188,48.188148498535156,120.08525848388672,72.8436050415039,137.3051300048828,102.428955078125,33.1973762512207,70.77076721191406,192.87594604492188,74.5608139038086,54.77295684814453,53.125431060791016,246.3285675048828,83.25871276855469,48.96604919433594,103.63018798828125
2024-09-17,170.35125732421875,69.21739196777344,168.6376953125,77.84101104736328,891.4277954101562,47.069664001464844,117.4732666015625,72.42889404296875,134.88656616210938,101.58372497558594,32.647666931152344,70.64749145507812,191.40638732910156,75.19891357421875,53.6519660949707,53.68062210083008,245.5613555908203,86.16343688964844,48.928062438964844,102.25133514404297
2024-09-18,168.452880859375,69.169189453125,167.0549774169922,78.26686096191406,886.7086791992188,47.19083023071289,115.3093032836914,72.38067626953125,134.3914337158203,100.24300384521484,32.7408332824707,71.13111877441406,189.82159423828125,72.0664291381836,53.2425537109375,52.9722785949707,243.7550506591797,86.06563568115234,48.51020050048828,101.05962371826172
2024-09-19,166.14768981933594,68.07982635498047,166.5305633544922,77.28642272949219,894.8751831054688,46.8180046081543,114.14629364013672,72.12027740478516,133.4011993408203,99.10630798339844,32.601070404052734,71.02680969238281,187.7949676513672,71.67970275878906,53.44725799560547,52.95313262939453,241.27865600585938,85.5179443359375,48.28227233886719,100.0451889038086
2024-09-20,168.74343872070312,69.0631332397461,163.2125244140625,78.29656982421875,901.0745239257812,46.96713638305664,115.14724731445312,71.6380615234375,134.0200958251953,100.12641906738281,32.57312774658203,70.65697479248047,187.70851135253906,72.69485473632812,53.993133544921875,52.15864944458008,240.9290313720703,83.141357421875,48.6336555480957,101.83768463134766
2024-09-23,168.30760192871094,69.14990234375,164.09927368164062,79.55431365966797,911.1087646484375,47.55434036254883,115.43321990966797,71.91773986816406,134.45809936523438,100.36930084228516,32.31223678588867,70.35352325439453,187.42999267578125,73.6520004272461,54.724220275878906,52.704261779785156,247.46478271484375,84.79420471191406,47.911895751953125,101.95587158203125
2024-09-24,167.79425048828125,68.7642822265625,162.0111846923828,79.8910140991211,895.669921875,47.71278762817383,115.5476303100586,71.52233123779297,134.3057403564453,100.83563995361328,32.33087921142578,69.95523834228516,185.7010955810547,73.87437438964844,54.646240234375,52.27351379394531,245.1826171875,89.9581527709961,47.15214157104492,101.58160400390625
2024-09-25,166.8450469970703,68.87996673583984,161.51539611816406,80.61397552490234,902.5051879882812,47.57298278808594,116.00520324707031,71.4258804321289,134.44857788085938,100.79678344726562,32.16316604614258,69.94575500488281,183.45355224609375,74.21276092529297,55.17261505126953,52.26394271850586,244.62905883789062,89.5962905883789,47.00019073486328,101.3846206665039
2024-09-26,167.7651824951172,68.83177185058594,161.79188537597656,79.14826202392578,895.5706176757812,47.61957931518555,116.496826171875,71.67664337158203,135.3817138671875,100.12641906738281,32.424041748046875,70.16385650634766,182.9925079345703,75.37294006347656,54.07111358642578,52.9722785949707,247.6881561279297,98.56471252441406,46.93370819091797,101.35509490966797
2024-09-27,168.09451293945312,69.20774841308594,162.08746337890625,79.00961303710938,879.8535766601562,47.582298278808594,116.2751235961914,71.56089782714844,135.72450256347656,100.70934295654297,32.95512771606445,70.53369140625,185.72030639648438,75.08289337158203,55.094635009765625,54.39853286743164,250.9414520263672,97.67472076416016,46.876731872558594,102.81271362304688
2024-09-30,167.75547790527344,69.27522277832031,162.13516235351562,79.97025299072266,880.7477416992188,47.57298278808594,117.02701568603516,71.50267028808594,135.47691345214844,100.85507202148438,32.7128791809082,70.03109741210938,184.20272827148438,75.46961975097656,55.85496139526367,55.05900955200195,250.251953125,97.4986801147461,46.45886993408203,103.13773345947266
